"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"5f4ff79e-a0fc-457b-a22f-9d64e6dc894c","Book4.xml","εὖτε","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[1]::4","","","","","","","","","BEGIN","","",""
"1d4612bb-29f9-4a4f-9355-cf0b54219a2d","Book4.xml","Νέδης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[1]::19;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[1]::24","PLACE","http://pleiades.stoa.org/places/570502","Neda (river)","","37.3853097","21.6919123","river","VERIFIED","physical|river","","",""
"63bdd9a9-d265-4afc-b649-f41ec806fc46","Book4.xml","Μεσσήνην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[2]::7;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[2]::15","PLACE","http://dare.ht.lu.se/places/21909","Messene, Mavromati|Ithome, Ithomi|Sanctuary of Zeus Ithomatas, Mavromati|Ithome/Thamiai|Messene","-0750/0640","37.175491","21.920439","sanctuary,settlement,fort","VERIFIED","built|polis","","",""
"42ff9b1f-0d40-4053-ab02-289008ede700","Book4.xml","ὄλεθρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[2]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[1]/p[1]/quote[1]/l[2]::44","","","","","","","","","END","","",""
"b2843a6c-a1c6-473d-8871-77a2e87cc842","Book4.xml","πηγαὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::16","PLACE","http://pleiades.stoa.org/places/570502","Neda (river)","","37.3853097","21.6919123","river","VERIFIED","physical|pêgê","Source of the Neda","",""
"7d357546-23ab-42a4-a10b-82829d8781fb","Book4.xml","Νέδας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::21;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::26","PLACE","http://pleiades.stoa.org/places/570502","Neda (river)","","37.3853097","21.6919123","river","VERIFIED","physical|river","","",""
"5e29cad2-e0f0-4d73-97d7-43b288259066","Book4.xml","Λυκαίῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::38;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::44","PLACE","http://dare.ht.lu.se/places/41211","Lykaion Mons, Likeo|Zeus Lykaios, Zeus Lykaios|Lykaion (mountain)|Sanctuary of Zeus Lykaios","-0550/0300","37.4563114","21.9725313","shrine,stoa,sanctuary,mountain,cistern,bath","VERIFIED","physical|oros","","",""
"bccd4e75-8caa-4570-a47d-ba8cec0e2825","Book4.xml","Ἀρκάδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::76;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::83","PLACE","http://pleiades.stoa.org/places/570102","Arcadia","-0750/0300","37.567419268449626","22.165323097346306","region","VERIFIED","historical|Arcadians|proxy","","",""
"7fb6ba82-938a-4937-8b23-045eb28af2f3","Book4.xml","Μεσσηνίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::112;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::121","PLACE","http://topostext.org/place/372218RMes","Messenia region (Messenia)","","37.2","21.8","","VERIFIED","regional","","",""
"b67cf805-9647-4e0b-b9af-cfcaf0b793ea","Book4.xml","Μεσσηνίοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::144;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::154","PLACE","http://topostext.org/place/372218RMes","Messenia region (Messenia)","","37.2","21.8","","VERIFIED","historical|Messenians|proxy","","",""
