"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"9baee177-a98b-45b5-9973-7137e7d08808","Book9.xml","θήραν ἀγρίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::464;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[23]/div[7]/p[1]::476","PERSON","","","","","","","","t - present","hunting of boars
","",""
"e1afee44-4150-4318-b4a4-36f09027cf3a","Book9.xml","Ἀκραιφνίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::3;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::13","PLACE","http://pleiades.stoa.org/places/540617","Akraiphiai, Karditsa|Akraiphiai","-0750/0640","38.451533","23.219541","settlement","VERIFIED","built|settlement|Paus","Akraiphnion, coming from","",""
"4dc576b2-929c-4fe3-b7f6-546f3aa337c2","Book9.xml","ἰόντι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::17;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::22","EVENT","","","","","","","","third-person|narratee|Paus|m - eimi|mx: eimi","","",""
"c547fef6-bc80-4d9f-bb2f-e38784ffb24e","Book9.xml","λίμνην τὴν Κηφισίδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::54","PLACE","http://pleiades.stoa.org/places/540715","Copais L., Kopais|Copais L.","-0550/0640","38.447092","23.068726","lake","VERIFIED","physical|limnê|Paus","Kêphisian Lake, some call it Kôpais","",""
"89ed4387-2ddb-4fa8-a14c-e8b562040208","Book9.xml","Κωπαΐδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::61;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::68","PLACE","http://pleiades.stoa.org/places/540715","Copais L., Kopais|Copais L.","-0550/0640","38.447092","23.068726","lake","VERIFIED","physical|limnê|n - onomazō","","",""
"5882a0bd-e026-4975-8df3-eae67c129e1e","Book9.xml","ὀνομάζουσι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::69;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::79","","","","","","","","","nx: onomazō","","",""
"65cfe358-a614-4eff-944e-aaada5ac7c49","Book9.xml","καλούμενόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::98;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::108","","","","","","","","","nx: kaleō","","",""
"6d49157d-dbce-47ea-8f8f-9f3ee0b46261","Book9.xml","Ἀθαμάντιον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::115;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::125","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|pedion|Paus|n - kaleō","Athamantian Plain between Akraiphnion and Kopais","",""
"53be0191-28fe-4938-a588-29f1ca518d42","Book9.xml","οἰκῆσαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::127;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::134","","","","","","","","","xmx: oikēo","","",""
"2867be6c-f38c-4447-9537-da70efe413f5","Book9.xml","Ἀθάμαντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::138;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::146","PERSON","","","","","","","","Q143880","","",""
"684285c3-1f62-4aa4-8af5-3f9dc64e127c","Book9.xml","Ἀθάμαντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::138;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::146","PERSON","","","","","","","","Q143880|t - heroic age|f - they say|xm - oikēo","","",""
