"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4eb3855f-ad26-4706-bedd-0b247aabe1a9","1.1 - 5.5: approaching Athens","Ἀντίγονος","from=/tei/text/body/div/div/div[1]/div[1]/p::513;to=/tei/text/body/div/div/div[1]/div[1]/p::522","PERSON","","","","","","","","t - Macedonian War|tr - eisballō|tr - phtheirō","Q241386","",""
"d462f6ef-d589-47d1-b2b8-bda7b905ab3e","1.1 - 5.5: approaching Athens","Δημητρίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::525;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::534","PERSON","","","","","","","","","Q59734","",""
"1443fd0f-7f12-4164-8f1d-1a94822d32c2","1.1 - 5.5: approaching Athens","ἐσβεβληκὼς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::552;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::562","","","","","","","","","trx: eisballō","","",""
"f2d5719b-11b5-4bab-9692-71f105e16652","1.1 - 5.5: approaching Athens","ἔφθειρε","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::563;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::570","","","","","","","","","trx: phtheirō","","",""
"3a82f41c-9f00-4275-bc5a-e58495d27ae3","1.1 - 5.5: approaching Athens","χώραν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::575;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::580","PLACE","http://pleiades.stoa.org/places/579888","Attica","-0750/0640","38.051998833333336","23.818991099999998","region","VERIFIED","regional|chora|t - Macedonian War|tr - phtheirō","echo of the first line, but chora used rather than ge|chora physical, but referent is Attica (a region)","",""
"c22c2fe2-4194-4e0c-b811-955470873a31","1.1 - 5.5: approaching Athens","θαλάσσης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::599;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[1]/p[1]::607","PLACE","http://pleiades.stoa.org/places/560221","Aegaeum Mare","-0550/2100","37.42245628773585","25.8829628235849","water-open","VERIFIED","physical|thalassa|t - Macedonian War","1.1.1","",""
"db2362b7-00f1-4bdd-94b4-f2e27ac9e7ca","1.1 - 5.5: approaching Athens","Πειραιεὺς","from=/tei/text/body/div/div/div[1]/div[2]/p::5;to=/tei/text/body/div/div/div[1]/div[2]/p::14","PLACE","http://pleiades.stoa.org/places/580062","Peiraieus/Piraeus, Peiraieus/Piraeus|Peiraieus/Piraeus","-0750/2100","37.937222","23.644609","theatre,region,settlement,fort","VERIFIED","built|harbour|synoptic","1.1.2","",""
"6b65d7e1-5236-4c31-b84d-15a8d2854226","1.1 - 5.5: approaching Athens","δῆμος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::20","PLACE","http://pleiades.stoa.org/places/580062","Peiraieus/Piraeus, Peiraieus/Piraeus|Peiraieus/Piraeus","-0750/2100","37.937222","23.644609","theatre,region,settlement,fort","VERIFIED","built|deme|t - palaios|t - heroic age","","",""
"18610bb7-7da1-450a-956f-cda2a5d712ba","1.1 - 5.5: approaching Athens","παλαιοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::38","","","","","","","","","tx: palaios","","",""
"7462d0e1-2de9-4bcf-80bf-8d0e76a75c45","1.1 - 5.5: approaching Athens","πρότερον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::40;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::48","","","","","","","","","tx: proteron","","",""
"bb37e2fc-5b7d-4f0d-85a4-28cabeb696bb","1.1 - 5.5: approaching Athens","πρὶν ἢ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::52;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::58","","","","","","","","","tx: prin","","",""
"f08452c5-c61c-4330-9ee8-d3c94d0a4ba4","1.1 - 5.5: approaching Athens","Θεμιστοκλῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::70","PERSON","","","","","","","","t - Persian War|s - archein|t - proteron|t - prin","Q179552","",""
"5bce58a6-18d9-4d01-adcc-7986c0c78fd4","1.1 - 5.5: approaching Athens","Ἀθηναίοις","from=/tei/text/body/div/div/div[1]/div[2]/p::71;to=/tei/text/body/div/div/div[1]/div[2]/p::80","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","proxy|t - Persian War|t - proteron|t - prin","","",""
"b223f05c-d3cd-4d34-8085-91045db52c4f","1.1 - 5.5: approaching Athens","ἦρξεν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::81;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::86","","","","","","","","","Px: arche","","",""
