"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"8f95ad77-b35d-4262-b21f-8ec1ec6e892c","Book5.xml","Διὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::279;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::283","PERSON","","","","","","","","Q34201","","",""
"bb38617c-c13a-4f1e-8757-45fc4696e7b7","Book5.xml","Ἀμυθάων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::308;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::315","PERSON","","","","","","","","Amythaon|Q482134","","",""
"a8615bb9-6b2a-4371-b444-2e7a63d0f796","Book5.xml","Ὀλύμπια","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::319;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::326","PLACE","http://dare.ht.lu.se/places/21945","Olympia, Archaia Olympia|Olympia","-0750/0300","37.637849","21.630126","palaistra,sanctuary,temple-2","VERIFIED","built|hieron","Olympic games","",""
"5b7c3a95-419c-4f38-946b-783376bdca90","Book5.xml","Πελίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::342;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::348","PERSON","","","","","","","","Q182439","","",""
"0872973c-cb2a-4813-839b-d416e855d4ce","Book5.xml","Νηλεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::356;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[2]/p[1]::362","PERSON","","","","","","","","Q637955","","",""
"0e0e39fe-1642-43d5-99ab-32dc745359a6","Book5.xml","Αὐγέας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::19","PERSON","","","","","","","","Q207663","","",""
"ae6900f2-9410-4f6b-bb5f-1902a1141bd0","Book5.xml","Ἡρακλῆς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::31","PERSON","","","","","","","","Heracles|Q122248","","",""
"437631d7-d885-4ffc-8665-577fcb8eb71c","Book5.xml","Ἀμφιτρύωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::34;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::45","PERSON","","","","","","","","Amphitryon|Q206214","","",""
"8cb2baca-210c-4d21-a187-83b1da4e0977","Book5.xml","Ἦλιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::51;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::55","PLACE","http://dare.ht.lu.se/places/21944","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","built|settlement","","",""
"4ae1adfc-9100-4e16-be21-758c7a694089","Book5.xml","Ἰόλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::102;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::108","PERSON","","","","","","","","Q504076","","",""
"0f4d3a5a-8529-49c3-8f55-e177ce222732","Book5.xml","Ἡρακλέους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::114;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::123","PERSON","","","","","","","","Q122248|Heracles","","",""
"093167a1-05c4-43af-aef9-51aac0fe80db","Book5.xml","Ὅμηρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::206;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::212","PERSON","","","","","","","","Q6691","","",""
"ca049fcc-1cfb-4ad5-87c0-5f3b9b6e0989","Book5.xml","Πατρόκλῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::241;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::249","PERSON","","","","","","","","Q186271","","",""
"4662059c-290b-4754-b2db-18b7d47d2786","Book5.xml","Μενέλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::263;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::271","PERSON","","","","","","","","Q171839","","",""
"c97a5260-87be-4beb-b32a-0f5b0840813a","Book5.xml","Αἴθῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::272;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::276","PERSON","","","","","","","","Aetha|Q21548022","","",""
"b763d4bd-548f-44d3-891c-818ee19f2800","Book5.xml","Ἀγαμέμνονος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::280;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[3]/p[1]::291","PERSON","","","","","","","","Agamemnon|Q128176","","",""
"c8fe30bd-f9b3-4852-bd8e-58d302249a2c","Book5.xml","Ἰόλαος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[4]/p[1]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[8]/div[4]/p[1]::29","PERSON","","","","","","","","Q504076","","",""
