"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"b15bbde2-0213-4a71-bf95-243d7ec95e5b","Book10.xml","Φωκέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::203;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::209","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"813f335c-b361-44ea-819f-66d037441cf1","Book10.xml","στρατηγοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::269;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::278","","","","","","","","","profession|stratêgos","","",""
"3035cc4b-af80-4b01-9f48-22dd46e3332f","Book10.xml","Φωκέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::282;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::288","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"327dce98-8aa9-46be-8ca6-a133a6e0c205","Book10.xml","Κριτόβουλός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::289;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::300","PERSON","","","","","","","","Q91121900|historical|male|strategos","Kritoboulos general of the Phokians 279 BCE","",""
"0b473529-88a1-4563-af47-6a1732755da3","Book10.xml","Ἀντίοχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::311;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::319","PERSON","","","","","","","","Q91121899|historical|male|stratêgos","Antiochos general of the Phokians, 279 BCE","",""
"d3b7b9c6-3e52-4d1c-b24f-968eef4bec96","Book10.xml","Λοκροὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::7","PLACE","http://pleiades.stoa.org/places/540917","Locris Epiknemidia","","38.75","22.75","unknown","VERIFIED","proxy|regional|Epiknemidian Lokrians","","",""
"bcc9488d-e76b-4038-b7e1-45be9aefce21","Book10.xml","Ἀταλάντῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::20;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::28","PLACE","http://dare.ht.lu.se/places/43655","Atalante Ins., Talandonisi|Atalante Ins.","","38.67349","23.0963","island","VERIFIED","island","","",""
"0627c9b8-ffc0-490a-8ba3-1bd1804d80de","Book10.xml","Μειδίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::37;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::44","PERSON","","","","","","","","Q91121915|historical|male|war leader","Meidias leader of Lokrians at Atalante island, 279 BCE","",""
"8b9644ee-bc93-4bbd-9548-210fafbe6756","Book10.xml","Μεγαρέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::126","PLACE","http://dare.ht.lu.se/places/21951","Megara Hyblaia/Megara, Megara Hyblaea, Augusta|Megara, Megara|Megaris, Megarid|Megara Hyblaia|Megara|Megaris","-0750/2100","37.2038","15.18273","region,settlement","VERIFIED","historical|Megarians|proxy","","",""
"5770dfe5-63d7-434e-9d3e-ebcd975fe1b2","Book10.xml","Μεγαρεύς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::180;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::188","PLACE","http://topostext.org/place/380233PMeg","Megara (Attica)","","37.997","23.34285","","VERIFIED","proxy|male","","",""
"ae83159e-121a-4617-8c2e-2e2ac3cf0958","Book10.xml","Αἰτωλῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::190;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::197","PLACE","http://pleiades.stoa.org/places/540591","Aetolia","-0750/0300","38.51586100952381","21.759714990476194","region","VERIFIED","regional|Aetolians|proxy","","",""
"e165e91a-7510-4f58-9030-ee0d4d5c20ea","Book10.xml","Αἰτωλοὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::376;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::384","PLACE","http://pleiades.stoa.org/places/540591","Aetolia","-0750/0300","38.51586100952381","21.759714990476194","region","VERIFIED","historical|Aetolians|proxy","","",""
"3f435ad5-cb16-4bba-a0c0-15de836f9788","Book10.xml","Πολύαρχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::393;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::402","PERSON","","","","","","","","Q91126521|historical|male|war leader|Aetolians","Polyarchos led Aitolians, 279 BCE","",""
"e2624c07-5fae-4431-909c-fc18dc60b94e","Book10.xml","Πολύφρων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::407;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::415","PERSON","","","","","","","","Q91126521|historical|male|war leader|Aetolians","Polyphrôn Aitolian leader 279 BCE","",""
"8b9d9b17-3c34-4f64-8b56-010fecd5e632","Book10.xml","Λακράτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::423;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[4]/p[1]::431","PERSON","","","","","","","","Q91121906|historical|male|war leader|Aetolians","Lakratês Aitolian leader 279 BCE","",""
"0ceadf01-a0a0-44cc-b02e-eafbfcd979ca","Book10.xml","Ἀθηναίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::8","PLACE","http://dare.ht.lu.se/places/10975","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","historical|Athenians|proxy","","",""
"498499ee-bbe3-421c-8190-87432c0a810e","Book10.xml","στρατηγὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::12;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::21","","","","","","","","","Q335954|profession","","",""
"12e37fdb-93f2-420a-8f6f-5d774df7ad08","Book10.xml","Κάλλιππος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::26;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::35","PERSON","","","","","","","","Q11910956|historical|male","Kallippos s. Moiroklês, Athenian, against Gauls","",""
"4a7e4203-bf50-414a-9aa9-4919f6d915f3","Book10.xml","Μοιροκλέους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::41;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::52","PERSON","","","","","","","","Q652819|historical|male","Moerocles f. of Callipus","",""
"6ec46788-a22c-41c4-b4c6-0f73fe5db49e","Book10.xml","ἐδήλωσα καὶ ἐν τοῖς προτέροις τοῦ λόγου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::59;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::98","","","","","","","","","work|logos|Pausanias|1.3.5|1.4.2","Callippus the Athenian general at Thermopylae in 279 BCE","",""
"da4848e8-0c06-405c-87cd-17ade2f2df84","Book10.xml","Μακεδονίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::294;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::304","PLACE","http://pleiades.stoa.org/places/491656","Macedonia","-0550/0640","41.25","21.75","unknown","VERIFIED","regional","","",""
"1c18c0f9-8e53-4ded-9daf-88e319bca3cb","Book10.xml","Ἀσίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::316;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::321","PLACE","","","","","","","NOT_IDENTIFIABLE","Asia|Q48|continent","Asia (continent)","",""
"45f87388-602d-4c62-b9bf-9986d6fe5a6e","Book10.xml","Ἀντιγόνου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::377;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::386","PERSON","","","","","","","","Q241386","Antigonos II","",""
"686b1510-7a95-4266-99a0-0ceea6fa3ddb","Book10.xml","Ἀριστόδημος ἦν Μακεδών","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::398;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::420","PERSON","","","","","","","","Q91121923|historical|male|war leader","Aristodêmos the Macedonian, general of Antigonos II Gonatas","",""
"23667f39-4138-4571-bd50-886d0edb566d","Book10.xml","Ἀντιόχου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::434;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::442","PERSON","","","","","","","","Q211488|king","Antiochos I (Sotêr)","",""
"4f801c9c-1da2-4b06-9aa1-fc5367387e1f","Book10.xml","Ἀσίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::457;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::462","PLACE","","","","","","","NOT_IDENTIFIABLE","Asia|Q48|continent","Asia (continent)","",""
"9ce27ab9-6d05-478e-aece-d702216cb9af","Book10.xml","Τελέσαρχος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::463;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::473","PERSON","","","","","","","","Q7696793|male|war leader","Telesarchos sent by Antiochus I","",""
"fccba3f3-54ff-424a-8df2-8ec2c644e167","Book10.xml","Ὀρόντῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::482;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[5]/p[1]::488","PLACE","http://pleiades.stoa.org/places/658560","Orontes (river)","-0330/0640","35.2728339","36.4825754","river","VERIFIED","potamos","","",""
"e61da764-83ed-4cee-bddb-7b07614947fc","Book10.xml","Θερμοπύλας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::11;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::21","PLACE","http://dare.ht.lu.se/places/21976","Thermopylae, Thermopylae|Anthele, Anthili|Anthela|Thermopylae","-0750/0300","38.796511","22.538294","shrine,pass,fort","VERIFIED","battlefield","","",""
"7f4e7379-0b62-481d-8eaa-13742e88b551","Book10.xml","Ἑλλήνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::35;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::42","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"ae34bc2d-315f-4939-86a5-3fbf3318fb44","Book10.xml","Μαγνησίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::64;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::73","PLACE","http://topostext.org/place/397227RMag","Magnesia region (Magnesia)","","39.4","22.9","","VERIFIED","regional","","",""
"56b44c2e-a57d-4d1f-817b-99d554dfa1e8","Book10.xml","Φθιῶτιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::86;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::93","PLACE","http://pleiades.stoa.org/places/540585","Achaea Phthiotis","","38.9967985","22.55625075","region","VERIFIED","regional","","",""
"73df58b1-03cf-4359-9e4a-d87bbdb40090","Book10.xml","Γαλατῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::107;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::114","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","historical|Galatians|proxy","","",""
"357e2301-773d-4662-8f1f-47a51e6c3ea7","Book10.xml","Σπερχειόν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::213;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::222","PLACE","http://pleiades.stoa.org/places/541112","Spercheios","-0750/2100","38.75","22.25","river","VERIFIED","potamos","","",""
"e714f05e-3adf-4ee6-a7b5-0048aaa0eb6a","Book10.xml","Βρέννος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::406;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[6]/p[1]::413","PERSON","","","","","","","","Q849322","Brennos","",""
"91c836de-da3d-495f-8bb0-234e0701b9d3","Book10.xml","Ἕλλησι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::102;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::108","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"ea96c7fa-4a5d-4309-bed2-0b7d8c8ba7b0","Book10.xml","Σπερχειὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::156;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::165","PLACE","http://pleiades.stoa.org/places/541112","Spercheios","-0750/2100","38.75","22.25","river","VERIFIED","potamos","","",""
"5cb5d10f-4a3e-4644-b16b-3d39c8a2d265","Book10.xml","Βρέννος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::271;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::278","PERSON","","","","","","","","Q849322","Brennos","",""
"32929817-acfa-4196-8bfb-fb0993225ce6","Book10.xml","Γαλατῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::296;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::303","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","historical|Galatians|proxy","","",""
"26a26cb8-eb44-455a-aaee-f85237770120","Book10.xml","Κελτοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::434;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[7]/p[1]::440","PERSON","","","","","","","","Q35966|historical","Keltoi","",""
"7a346994-837f-4ee7-824d-f1c66dd9ef00","Book10.xml","Ἕλληνες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::210;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::217","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"c19fb110-acfd-4d76-a236-e7c33000565c","Book10.xml","Σπερχειῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::228;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::236","PLACE","http://pleiades.stoa.org/places/541112","Spercheios","-0750/2100","38.75","22.25","river","VERIFIED","potamos","","",""
"af1fbf2d-719b-4c6f-ac8a-ff18d29ac2e8","Book10.xml","Βρέννος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::331;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::338","PERSON","","","","","","","","Q849322","Brennos","",""
"9852c01d-be71-4aec-9ebd-4362f0f08d07","Book10.xml","Μαλιακὸν κόλπον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::356;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::371","PLACE","http://pleiades.stoa.org/places/540929","Maliacus Sinus","","38.8678937","22.6337672","water-open","VERIFIED","kolpos","Maliakon kolpon","",""
"61fc5f1a-1779-4411-8393-cd209cd3617c","Book10.xml","Σπερχειὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::394;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[8]/p[1]::403","PLACE","http://pleiades.stoa.org/places/541112","Spercheios","-0750/2100","38.75","22.25","river","VERIFIED","","","",""
"e9135e78-f532-4efd-975a-e73349881cd6","Book10.xml","Ἡράκλειαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::65;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::74","PLACE","http://dare.ht.lu.se/places/22751","Herakleia, Untitled|Trachis/Herakleia","-0750/0640","38.790767","22.442503","settlement","VERIFIED","","","",""
"d0c27eac-24c7-4997-becf-048dc125f7d5","Book10.xml","Γαλάται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::113;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::120","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","regional|Galatians|proxy","","",""
"537105d6-22e6-4fc5-bb5d-69de61a4f37a","Book10.xml","Αἰτωλοὶ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::233;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::240","PLACE","http://pleiades.stoa.org/places/540591","Aetolia","-0750/0300","38.51586100952381","21.759714990476194","region","VERIFIED","historical|Aetolians|proxy","","",""
"2bf41eb9-4c23-48f7-b897-e037761f089d","Book10.xml","Ἡρακλεώτας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::256;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::266","PLACE","http://dare.ht.lu.se/places/22751","Herakleia, Untitled|Trachis/Herakleia","-0750/0640","38.790767","22.442503","settlement","VERIFIED","historical|Herakleiotes|proxy","","",""
"c85ec3a0-81a9-411a-9166-51ea70456b0d","Book10.xml","Ἡρακλεώταις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::336;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::347","PLACE","http://dare.ht.lu.se/places/22751","Herakleia, Untitled|Trachis/Herakleia","-0750/0640","38.790767","22.442503","settlement","VERIFIED","historical|Herakles|proxy","","",""
"ce97f430-9f45-4b41-8dc1-84d2097a47b9","Book10.xml","Βρέννῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::394;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::400","PERSON","","","","","","","","Q849322","Brennos","",""
"dd2104a4-24a0-4acb-bff4-ec1e416af8e5","Book10.xml","Ἡρακλεωτῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::408;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::418","PLACE","http://dare.ht.lu.se/places/22751","Herakleia, Untitled|Trachis/Herakleia","-0750/0640","38.790767","22.442503","settlement","VERIFIED","historical|Herakleiotes|proxy","","",""
"72e6e801-f4a4-4cea-ac7f-0cfc721eecac","Book10.xml","Θερμοπυλῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::534;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::544","PLACE","http://dare.ht.lu.se/places/21976","Thermopylae, Thermopylae|Anthele, Anthili|Anthela|Thermopylae","-0750/0300","38.796511","22.538294","shrine,pass,fort","VERIFIED","built","","",""
"87075681-7037-4c74-97ad-7f0b234f7ba8","Book10.xml","Ἑλλάδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::545;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[9]/p[1]::551","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional","","",""
"202e7f79-f5c4-4f51-9b76-31f0d8e4a072","Book10.xml","Ἡρακλείας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[1]/p[1]::21;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[1]/p[1]::30","PLACE","http://dare.ht.lu.se/places/22751","Herakleia, Untitled|Trachis/Herakleia","-0750/0640","38.790767","22.442503","settlement","VERIFIED","built","","",""
"87794a7c-74e5-43ab-8307-8377a927d1b4","Book10.xml","Πύλας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[1]/p[1]::84;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[1]/p[1]::89","PLACE","http://dare.ht.lu.se/places/21976","Thermopylae, Thermopylae|Anthele, Anthili|Anthela|Thermopylae","-0750/0300","38.796511","22.538294","shrine,pass,fort","VERIFIED","","","",""
"27687390-cf32-4985-8d55-ab119d06400e","Book10.xml","Ἕλληνες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[1]/p[1]::293;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[1]/p[1]::300","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"f41ebb86-1116-4391-862d-86a53936919c","Book10.xml","Πύλας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[2]/p[1]::79;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[2]/p[1]::84","PLACE","http://dare.ht.lu.se/places/21976","Thermopylae, Thermopylae|Anthele, Anthili|Anthela|Thermopylae","-0750/0300","38.796511","22.538294","shrine,pass,fort","VERIFIED","","","",""
"6abc94e3-64a9-4c44-9359-86742cc8a85b","Book10.xml","Γαλάται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[2]/p[1]::193;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[2]/p[1]::200","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","regional|Galatians|proxy","","",""
"d1ff6863-5120-440a-a983-04eba5ef16e9","Book10.xml","Ἕλληνας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[3]/p[1]::356;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[3]/p[1]::363","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"a87787d0-ff49-4c91-b055-fccbb0fb0cdb","Book10.xml","Ἀθηναῖοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[4]/p[1]::31;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[4]/p[1]::39","PLACE","http://dare.ht.lu.se/places/10975","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","historical|Athenians|proxy","","",""
"6f8dbfff-12a5-4e42-a507-253dae120ed4","Book10.xml","Κελτῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[4]/p[1]::294;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[4]/p[1]::300","PERSON","","","","","","","","Q35966","","",""
"a18153a6-5013-487e-ae49-9f4d9febe6da","Book10.xml","Ἕλληνας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::12;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::19","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"a657ab27-1962-4e17-866a-4ac414807192","Book10.xml","Ἀθηναίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::77;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::85","PLACE","http://dare.ht.lu.se/places/10975","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","historical|Athenians|proxy","","",""
"a8cff36c-9743-4ef1-a84d-c1cd1ba25918","Book10.xml","Κυδίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::86;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::92","PERSON","","","","","","","","Q91121925|historical|male|warrior","Kydias the Athenian, young, died in battle, shield in Zeus Eleutherios stoa","",""
"71fac149-bfe9-4f06-b149-383502b49651","Book10.xml","Γαλατῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::196;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::203","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","historical|Galatians|proxy","","",""
"d932bc48-10ef-44a9-b2cf-0779cae22183","Book10.xml","ἀσπίδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::208;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::214","PLACE","","","","","","","NOT_IDENTIFIABLE","object|aspis","Shield of Kydias, dead at Thermopylae","",""
"dcb9d1fd-6294-4f2b-b55f-2502c896527b","Book10.xml","Ἐλευθερίῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::242;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[21]/div[5]/p[1]::251","","","","","","","","","epiklêsis|Zeus Eleutherios|Q106542644","","",""
