person,personLabel,genderLabel,personDescription,entityLabel,death,fatherLabel,motherLabel,birthplaceLabel,article,father,mother,birthplace,gender,periodLabel
http://www.wikidata.org/entity/Q16515491,Aμφιδάμας,άνδρας,"Greek mythical character, Argonaut, son of Aleus",πρόσωπο της ελληνικής μυθολογίας,,Άλεος,,,,http://www.wikidata.org/entity/Q1536527,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q26690189,Aντινόη,γυναίκα,"Greek mythical character, daughter of Pelias",πρόσωπο της ελληνικής μυθολογίας,,Πελίας,,,,http://www.wikidata.org/entity/Q182439,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q704966,Aρσινόη,γυναίκα,"κόρη του Φηγέα, σύζυγος του Αλκμαίονα",πρόσωπο της ελληνικής μυθολογίας,,Φηγέας,,,,http://www.wikidata.org/entity/Q2329005,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q305567,Άβαρις,άνδρας,"semi-legendary Greek physician, magician, and prophet of Apollo",πρόσωπο της ελληνικής μυθολογίας,,,,,https://en.wikipedia.org/wiki/Abaris_the_Hyperborean,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q305567,Άβαρις,άνδρας,"semi-legendary Greek physician, magician, and prophet of Apollo",άνθρωπος που μπορεί να είναι φανταστικός,,,,,https://en.wikipedia.org/wiki/Abaris_the_Hyperborean,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q15781282,Άβαρτος,άνδρας,mythical king of Phocaea,πρόσωπο της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q305613,Άβας,άνδρας,"mythical character, son of Melampus",πρόσωπο της ελληνικής μυθολογίας,,Μελάμποδας,,,,http://www.wikidata.org/entity/Q602258,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043636,Άγαλμα της Ήρας με τις Χάριτες και τις Ώρες,,αρχαίο γλυπτό στο Άργος όπως εθεάθει από τον Παυσανία το 165 π.Χ.,άγαλμα,,,,,,,,,,κλασική αρχαιότητα
http://www.wikidata.org/entity/Q394350,Άγναπτος,άνδρας,αρχαίος Έλληνας αρχιτέκτονας,άνθρωπος,,,,,https://en.wikipedia.org/wiki/Agnaptus,,,,http://www.wikidata.org/entity/Q6581097,κλασική αρχαιότητα
http://www.wikidata.org/entity/Q114315369,Άγνωστοι Θεοί,,Greek divinities worshipped in Phaleron and elsewhere,θεότητα της ελληνικής μυθολογίας,,,,,,,,,,
http://www.wikidata.org/entity/Q396862,Άγριος,άνδρας,γιος του Πορθάονα,πρόσωπο της ελληνικής μυθολογίας,,Πορθάονας,Ευρύτη,,https://en.wikipedia.org/wiki/Agrius_(son_of_Porthaon),http://www.wikidata.org/entity/Q1178970,http://www.wikidata.org/entity/Q15838272,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q115379458,Άκεσις,άνδρας,αρχαία θεότητα,θεότητα της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12647288,Άκρατος,άνδρας,daemon associated with Dionysus or Apollo in Athens,θεότητα της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q2823758,Άκτωρ,άνδρας,γιος του Αζέα,πρόσωπο της ελληνικής μυθολογίας,,Αζέας,,,,http://www.wikidata.org/entity/Q12873065,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1546368,Άλκανδρος,άνδρας,son of Trophonius in Greek mythology,πρόσωπο της ελληνικής μυθολογίας,,Τροφώνιος,,,,http://www.wikidata.org/entity/Q1166183,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21296346,Άλκετος ο Κλείτωρας,άνδρας,αρχαίος Έλληνας ολυμπιονίκης,άνθρωπος,,,,Κλείτωρ,,,,http://www.wikidata.org/entity/Q2537130,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q16327534,Άλωση της Τροίας,,έργο του Πολυγνώτου,έργο ζωγραφικής,,,,,,,,,,
http://www.wikidata.org/entity/Q4064731,Άνακες,άνδρας,αρχαίες ελληνικές θεότητες,ομάδα μυθικών χαρακτήρων από την αρχαία Ελλάδα,,,,,https://en.wikipedia.org/wiki/Anakes,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q16821458,Άναξις,άνδρας,"Greek mythical character, son of Castor an Hilaeira",πρόσωπο της ελληνικής μυθολογίας,,Κάστωρ,Ιλάειρα,,https://en.wikipedia.org/wiki/Anaxias,http://www.wikidata.org/entity/Q11294144,http://www.wikidata.org/entity/Q383960,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q20666053,Άνοχος ο Ταραντίνος,άνδρας,ancient Olympic victor,άνθρωπος,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q22696413,Άντιφος,άνδρας,γιος του Γανύκτορα,πρόσωπο της ελληνικής μυθολογίας,,Γανύκτορας,,,,http://www.wikidata.org/entity/Q22696406,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q115379640,Άορις,άνδρας,mythical son of Aras,πρόσωπο της ελληνικής μυθολογίας,,Άρας,,,,http://www.wikidata.org/entity/Q4784290,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11906344,Άρακος (ναύαρχος),άνδρας,late 5th/early 4th-century BC Spartan military commander,άνθρωπος,-0400-01-01T00:00:00Z,,,Αρχαία Σπάρτη,https://en.wikipedia.org/wiki/Aracus_(navarch),,,http://www.wikidata.org/entity/Q5690,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3621840,Άρδαλος,άνδρας,πρόσωπο της ελληνικής μυθολογίας,πρόσωπο της ελληνικής μυθολογίας,,Ήφαιστος,,,https://en.wikipedia.org/wiki/Ardalus,http://www.wikidata.org/entity/Q44384,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q640203,Άρδης,άνδρας,twenty-seventh king of Lydia,άνθρωπος,-0628-01-01T00:00:00Z,Γύγης,,,https://en.wikipedia.org/wiki/Ardys_of_Lydia,http://www.wikidata.org/entity/Q312537,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q14183768,Άρρων,άνδρας,παιδί του Κλύμενου,πρόσωπο της ελληνικής μυθολογίας,,Κλύμενος,Βουζύγη,,,http://www.wikidata.org/entity/Q2980443,http://www.wikidata.org/entity/Q55073720,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3621412,Άρχανδρος,άνδρας,mythical son of Achaeus,πρόσωπο της ελληνικής μυθολογίας,,Αχαιός,,,https://en.wikipedia.org/wiki/Archander,http://www.wikidata.org/entity/Q607170,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q20198547,Άρχιππος ο Λέσβιος,άνδρας,αρχαίος Έλληνας ολυμπιονίκης,άνθρωπος,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q10419837,Άσκρα,γυναίκα,mythical lover of Poseidon,πρόσωπο της ελληνικής μυθολογίας,,Termessus,,,,http://www.wikidata.org/entity/Q12760031,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q705166,Άστυλος ο Κροτωνιάτης,άνδρας,ancient Greek athlete,άνθρωπος,-0500-01-01T00:00:00Z,,,Κρότωνας,https://en.wikipedia.org/wiki/Astylos_of_Croton,,,http://www.wikidata.org/entity/Q6681,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q356050,Άτταλος ο Μακεδών,άνδρας,Ancient Macedonian courtier and general,άνθρωπος,-0335-01-01T00:00:00Z,,,,https://en.wikipedia.org/wiki/Attalus_(general),,,,http://www.wikidata.org/entity/Q6581097,Ελληνιστική περίοδος
http://www.wikidata.org/entity/Q27979883,Άτταλος του Φιλέταιρου,άνδρας,"αρχαίος Έλληνας ολυμπιονίκης, πατέρας του Αττάλου Α΄ της Περγάμου",άνθρωπος,-0300-01-01T00:00:00Z,Άτταλος,,Πέργαμος,,http://www.wikidata.org/entity/Q29167056,,http://www.wikidata.org/entity/Q18986,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12872377,Άφικλος,άνδρας,mythical king of Chios,πρόσωπο της ελληνικής μυθολογίας,,,,Ιστιαία,https://en.wikipedia.org/wiki/Amphiclus,,,http://www.wikidata.org/entity/Q107586662,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1372323,Έβενος,άνδρας,γιος της Δημονίκης,πρόσωπο της ελληνικής μυθολογίας,,Άρης,Δημονίκη,,,http://www.wikidata.org/entity/Q40901,http://www.wikidata.org/entity/Q1186488,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1372323,Έβενος,άνδρας,γιος της Δημονίκης,πρόσωπο της ελληνικής μυθολογίας,,Άρης,Στερόπη,,,http://www.wikidata.org/entity/Q40901,http://www.wikidata.org/entity/Q748963,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106632818,Έκας,άνδρας,μάντις,άνθρωπος που μπορεί να είναι φανταστικός,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1705660,Έλειος,άνδρας,son of Perseus in Greek mythology,πρόσωπο της ελληνικής μυθολογίας,,Περσέας,Ανδρομέδα,Μυκήνες,https://en.wikipedia.org/wiki/Heleus,http://www.wikidata.org/entity/Q130832,http://www.wikidata.org/entity/Q161582,http://www.wikidata.org/entity/Q132564,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q638578,Έλλη,γυναίκα,αδελφή του Φρίξου,Ελληνικές θαλάσσιες θεότητες,,Αθάμας,Νεφέλη,,https://en.wikipedia.org/wiki/Helle_(mythology),http://www.wikidata.org/entity/Q143880,http://www.wikidata.org/entity/Q624551,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q675699,Έπαφος,άνδρας,"mythical character, son of Zeus and Io",πρόσωπο της ελληνικής μυθολογίας,,Δίας,Ιώ,,https://en.wikipedia.org/wiki/Epaphus,http://www.wikidata.org/entity/Q34201,http://www.wikidata.org/entity/Q179014,,http://www.wikidata.org/entity/Q6581097,Αρχαία Αίγυπτος
http://www.wikidata.org/entity/Q131122,Έρεβος,άνδρας,primordial deity in Greek mythology,Ελληνικές πρωτογενείς θεότητες,,Χάος,Ομίχλη,,https://en.wikipedia.org/wiki/Erebus,http://www.wikidata.org/entity/Q131090,http://www.wikidata.org/entity/Q4286521,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3731168,Έρκυνα,γυναίκα,nymph from Boeotia,πρόσωπο της ελληνικής μυθολογίας,,Τροφώνιος,,,,http://www.wikidata.org/entity/Q1166183,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q3731168,Έρκυνα,γυναίκα,nymph from Boeotia,νύμφη της ελληνικής μυθολογίας,,Τροφώνιος,,,,http://www.wikidata.org/entity/Q1166183,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q3731168,Έρκυνα,γυναίκα,nymph from Boeotia,Ποταμοί,,Τροφώνιος,,,,http://www.wikidata.org/entity/Q1166183,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q123501155,Έρμαι,,ορόσημο μεταξύ Λακωνίας και Αργολίδας στην αρχαιότητα,cairn,,,,,,,,,,
http://www.wikidata.org/entity/Q123501155,Έρμαι,,ορόσημο μεταξύ Λακωνίας και Αργολίδας στην αρχαιότητα,boundary marker,,,,,,,,,,
http://www.wikidata.org/entity/Q123501155,Έρμαι,,ορόσημο μεταξύ Λακωνίας και Αργολίδας στην αρχαιότητα,αρχαιολογική θέση,,,,,,,,,,
http://www.wikidata.org/entity/Q123501155,Έρμαι,,ορόσημο μεταξύ Λακωνίας και Αργολίδας στην αρχαιότητα,Ερμές,,,,,,,,,,
http://www.wikidata.org/entity/Q667189,Έχεκλος,άνδρας,γιος του Αγήνωρα,πρόσωπο της ελληνικής μυθολογίας,,Agenor,,,,http://www.wikidata.org/entity/Q122030541,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q667189,Έχεκλος,άνδρας,γιος του Αγήνωρα,πρόσωπο της ελληνικής μυθολογίας,,Αγήνορας του Αντήνορα,,,,http://www.wikidata.org/entity/Q2547185,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1655431,Ίαμος,άνδρας,son of Evadne in Greek mythology,πρόσωπο της ελληνικής μυθολογίας,,Απόλλων,Εὐάδνη,,https://en.wikipedia.org/wiki/Iamus,http://www.wikidata.org/entity/Q37340,http://www.wikidata.org/entity/Q1372039,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3147753,Ίδη,γυναίκα,"Greek nymph, nurse of Zeus",νύμφη της ελληνικής μυθολογίας,,,,,https://en.wikipedia.org/wiki/Ida_(nurse_of_Zeus),,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q19832663,Ίκαρος ο Υπερήσιος,άνδρας,Ancient Greek Olympic victor in running,άνθρωπος,,,,Υπερησία,https://en.wikipedia.org/wiki/Icarius_of_Hyperesia,,,http://www.wikidata.org/entity/Q3563508,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106947247,Ίκκος ο Επιδαύριος,άνδρας,ancient Olympic boxer killed by Cleomedes ca. 496 BCE,άνθρωπος,-0495-01-01T00:00:00Z,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3796598,Ίμβριος,άνδρας,son of Mentor in Greek mythology,πρόσωπο της ελληνικής μυθολογίας,,Mentor,,Πήδαιον,https://en.wikipedia.org/wiki/Imbrius,http://www.wikidata.org/entity/Q115575312,,http://www.wikidata.org/entity/Q115575338,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12872565,Ίοψ,άνδρας,mythical local hero with shrine at Sparta,πρόσωπο της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q115379810,Ίππασος,άνδρας,legendary exile to Samos and great grandfather of Pythagora,άνθρωπος,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q22978057,Ίππος ο Ηλείος,άνδρας,ancient Olympic boxer,άνθρωπος,,,,Ηλείοι,,,,http://www.wikidata.org/entity/Q6536845,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q22965472,Ίρβος,άνδρας,mythical Spartan,πρόσωπο της ελληνικής μυθολογίας,,Amphisthenes,,,,http://www.wikidata.org/entity/Q3616667,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q17516332,Ίσθμιος,άνδρας,γιος του Τημένου,πρόσωπο της ελληνικής μυθολογίας,,Τήμενος,,,,http://www.wikidata.org/entity/Q636796,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1889919,Ίφις,αρσενικό διαφυλικό,daughter of Ligdus,πρόσωπο της ελληνικής μυθολογίας,,Ligdus,Τελέθουσα,,https://en.wikipedia.org/wiki/Iphis,http://www.wikidata.org/entity/Q11931928,http://www.wikidata.org/entity/Q3561222,,http://www.wikidata.org/entity/Q2449503,
http://www.wikidata.org/entity/Q106618800,Όγκα,γυναίκα,"θεός των Θηβαίων, η Αθηνά",θεότητα της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q106618800,Όγκα,γυναίκα,"θεός των Θηβαίων, η Αθηνά",επίκληση,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q29652920,Όγκειον,,ancient city of Arcadia,αρχαία πόλη,,,,,https://en.wikipedia.org/wiki/Onceium,,,,,Αρχαία Ελλάδα
http://www.wikidata.org/entity/Q290144,Όλυμπος,άνδρας,ancient Greek musician,πρόσωπο της ελληνικής μυθολογίας,,,,,https://en.wikipedia.org/wiki/Olympus_(musician),,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349760,Όμβριος,,επίκληση,επίκληση,,,,,,,,,,
http://www.wikidata.org/entity/Q578584,Όνειρος,άνδρας,"minor gods in Greek mythology, Dreams",sibling group,,Ύπνος,Νυξ,,https://en.wikipedia.org/wiki/Oneiros,http://www.wikidata.org/entity/Q189347,http://www.wikidata.org/entity/Q131203,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q578584,Όνειρος,άνδρας,"minor gods in Greek mythology, Dreams",sibling group,,Έρεβος,Νυξ,,https://en.wikipedia.org/wiki/Oneiros,http://www.wikidata.org/entity/Q131122,http://www.wikidata.org/entity/Q131203,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107271273,Όριος,,επίκληση,επίκληση,,,,,,,,,,
http://www.wikidata.org/entity/Q107264083,Όρκιος,,επίκληση του Διός,επίκληση,,,,,,,,,,
http://www.wikidata.org/entity/Q16328250,Όρνυτος,άνδρας,mythical Arcadian leader,πρόσωπο της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q5957488,Ύπηνος ο Πισαίος,άνδρας,αρχαίος Έλληνας ολυμπιονίκης,άνθρωπος,,,,Πίσα,https://en.wikipedia.org/wiki/Hypenus_of_Elis,,,http://www.wikidata.org/entity/Q922329,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q15850651,Ύψιστος,,επίκληση του Διός,επίκληση,,,,,,,,,,
http://www.wikidata.org/entity/Q15850651,Ύψιστος,,επίκληση του Διός,θεότητα,,,,,,,,,,
http://www.wikidata.org/entity/Q21272183,Αίγλη,γυναίκα,"Greek mythical character, Hesperid",πρόσωπο της ελληνικής μυθολογίας,,Έσπερος,,,,http://www.wikidata.org/entity/Q59697,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q15709147,Αίθουσα,γυναίκα,πρόσωπο της αρχαίας ελληνικής μυθολογίας,πρόσωπο της ελληνικής μυθολογίας,,Ποσειδώνας,Αλκυόνη,,https://en.wikipedia.org/wiki/Aethusa,http://www.wikidata.org/entity/Q41127,http://www.wikidata.org/entity/Q763268,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q3733767,Αίθρα,γυναίκα,wife of Phalantus,πρόσωπο της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q405989,Αίνητος,άνδρας,Ολυμπιονίκης,άνθρωπος,,,,Αμύκλαι,https://en.wikipedia.org/wiki/Aenetus_of_Amyclae,,,http://www.wikidata.org/entity/Q13074886,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349828,Αίπυτος,,επίκληση,επίκληση,,,,,,,,,,
http://www.wikidata.org/entity/Q85965733,Αίσυμνος ο Μεγαρεύς,άνδρας,επιφανής κάτοκος των αρχαίων Μεγάρων,άνθρωπος που μπορεί να είναι φανταστικός,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q331602,Αβρούπολις,άνδρας,αρχαίος βασιλιάς της Θράκης (Σαπαίων-Οδρυσών),άνθρωπος,-0200-01-01T00:00:00Z,,,,https://en.wikipedia.org/wiki/Abrupolis,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q19960990,Αγέλης,άνδρας,ancient Olympic boxer,άνθρωπος,,,,Χίος,,,,http://www.wikidata.org/entity/Q160483,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q42740900,Αγέλοχος,άνδρας,"Spartan seer, son of Tisamenus",άνθρωπος,-0500-01-01T00:00:00Z,Tisamenus of Elis,,Αρχαία Σπάρτη,,http://www.wikidata.org/entity/Q16706228,,http://www.wikidata.org/entity/Q5690,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q27674526,Αγέμαχος ο Κυζικινός,άνδρας,αρχαίος Έλληνας ολυμπιονίκης,άνθρωπος,,,,Κύζικος,,,,http://www.wikidata.org/entity/Q615449,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106990053,Αγαθή Τυχή,γυναίκα,θεότητα της Ρωμαϊκής εποχής,θεότητα της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581072,Ρωμαϊκή Αυτοκρατορία
http://www.wikidata.org/entity/Q1752691,Αγαθίνος,άνδρας,Greek physician,άνθρωπος,0100-01-01T00:00:00Z,,,Αρχαία Σπάρτη,https://en.wikipedia.org/wiki/Agathinus,,,http://www.wikidata.org/entity/Q5690,http://www.wikidata.org/entity/Q6581097,Ελληνιστική περίοδος
http://www.wikidata.org/entity/Q1752691,Αγαθίνος,άνδρας,Greek physician,άνθρωπος,0100-01-01T00:00:00Z,,,Αρχαία Σπάρτη,https://en.wikipedia.org/wiki/Agathinus,,,http://www.wikidata.org/entity/Q5690,http://www.wikidata.org/entity/Q6581097,Ρωμαϊκή Αυτοκρατορία
http://www.wikidata.org/entity/Q312326,Αγαθοκλής των Συρακουσών,άνδρας,Greek tyrant of Syracuse from 317 to 289 BC,άνθρωπος,-0288-01-01T00:00:00Z,,,Ιμέρα,https://en.wikipedia.org/wiki/Agathocles_of_Syracuse,,,http://www.wikidata.org/entity/Q1111219,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21102780,Αγαμήτωρ ο Μαντίνειος,άνδρας,αρχαίος Έλληνας ολυμπιονίκης,άνθρωπος,,,,Μαντίνεια,,,,http://www.wikidata.org/entity/Q1160195,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q390448,Αγανίππη,γυναίκα,nymph,νύμφη της ελληνικής μυθολογίας,,Termessus,,,https://en.wikipedia.org/wiki/Aganippe_(naiad),http://www.wikidata.org/entity/Q12760031,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q3616838,Αγγελίων,άνδρας,αρχαίος γλύπτης,άνθρωπος,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12872960,Αγελάος,άνδρας,musician,άνθρωπος,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106033517,Αγησίλας ο Λουσεύς,άνδρας,Πυθιονίκης,άνθρωπος,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q4439972,Αγλαΐα,γυναίκα,"πρόσωπο της Ελληνικής μυθολογίας, μία από τις Τρεις Χάριτες",θεότητα της ελληνικής μυθολογίας,,Δίας,Ευρυνόμη (Ωκεανίδα),,https://en.wikipedia.org/wiki/Aglaea,http://www.wikidata.org/entity/Q34201,http://www.wikidata.org/entity/Q548099,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q1454839,Αγλαοφών,άνδρας,ancient Greek painter,άνθρωπος,-0500-01-01T00:00:00Z,,,Αρχαία Θάσος,https://en.wikipedia.org/wiki/Aglaophon,,,http://www.wikidata.org/entity/Q2409204,http://www.wikidata.org/entity/Q6581097,κλασική αρχαιότητα
http://www.wikidata.org/entity/Q106996940,Αγορά αρχαίας Ήλιδος,,ancient civic area of Elis,αρχαιολογική θέση,,,,,,,,,,
http://www.wikidata.org/entity/Q106996940,Αγορά αρχαίας Ήλιδος,,ancient civic area of Elis,Αγορά,,,,,,,,,,
http://www.wikidata.org/entity/Q395404,Αγοράκριτος,άνδρας,"γλύπτης από την Πάρο, μαθητής και ερωμένος του Φειδία",άνθρωπος,-0500-01-01T00:00:00Z,,,Πάρος,https://en.wikipedia.org/wiki/Agoracritus,,,http://www.wikidata.org/entity/Q201272,http://www.wikidata.org/entity/Q6581097,κλασική αρχαιότητα
http://www.wikidata.org/entity/Q17516325,Αγραίος,άνδρας,γιος του Τημένου,πρόσωπο της ελληνικής μυθολογίας,,Τήμενος,,,,http://www.wikidata.org/entity/Q636796,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1458788,Αγροτέρας Αρτέμιδος,,divine epithet of Artemis,επίκληση,,,,,https://en.wikipedia.org/wiki/Agrotera,,,,,
http://www.wikidata.org/entity/Q3848037,Αγυιεύς,,επίκληση του Απόλλωνα,επίκληση,,,,,https://en.wikipedia.org/wiki/Agyieus,,,,,
http://www.wikidata.org/entity/Q16737262,Αδράστεια,γυναίκα,mountain goddess in Greek mythology,θεότητα της ελληνικής μυθολογίας,,Δίας,Ανάγκη,,,http://www.wikidata.org/entity/Q34201,http://www.wikidata.org/entity/Q332246,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q16737262,Αδράστεια,γυναίκα,mountain goddess in Greek mythology,θεότητα της ελληνικής μυθολογίας,,Δίας,Θέμις,,,http://www.wikidata.org/entity/Q34201,http://www.wikidata.org/entity/Q159168,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q508543,Αερόπη,γυναίκα,"daughter of Catreus, the king of Crete",πρόσωπο της ελληνικής μυθολογίας,,Κατρέας,,,https://en.wikipedia.org/wiki/Aerope,http://www.wikidata.org/entity/Q754835,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q4688387,Αερόπη,γυναίκα,mythical daughter of Cepheus,πρόσωπο της ελληνικής μυθολογίας,,Κηφεύς,,,https://en.wikipedia.org/wiki/Aerope_(daughter_of_Cepheus),http://www.wikidata.org/entity/Q1509662,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q213165,Αθάνατοι,,elite force of soldiers who fought for the Achaemenid Empire,επίλεκτα στρατεύματα,,,,,https://en.wikipedia.org/wiki/Immortals_(Achaemenid_Empire),,,,,
http://www.wikidata.org/entity/Q12359885,Αθήναιος ο Εφέσιος,άνδρας,αρχαίος Έλληνας ολυμπιονίκης στο άθλημα της πυγμαχίας,άνθρωπος,,,,Έφεσος,,,,http://www.wikidata.org/entity/Q47611,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q755211,Αθηνά Χαλκίοικος,γυναίκα,goddess worshiped in temple on Spartan acropolis,θεότητα της ελληνικής μυθολογίας,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q755211,Αθηνά Χαλκίοικος,γυναίκα,goddess worshiped in temple on Spartan acropolis,επίκληση,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q1422648,Αιγιαλέας του Ινάχου,άνδρας,mythical king of Sicyon,πρόσωπο της ελληνικής μυθολογίας,,Ίναχος,Μελία,,https://en.wikipedia.org/wiki/Aegialeus_(King_of_Sicyon),http://www.wikidata.org/entity/Q735623,http://www.wikidata.org/entity/Q785598,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1422648,Αιγιαλέας του Ινάχου,άνδρας,mythical king of Sicyon,πρόσωπο της ελληνικής μυθολογίας,,Φορωνέας,Μελία,,https://en.wikipedia.org/wiki/Aegialeus_(King_of_Sicyon),http://www.wikidata.org/entity/Q649624,http://www.wikidata.org/entity/Q785598,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21547938,Αιγιναία,,επίκληση,επίκληση,,,,,,,,,,
