"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"70ed5ad9-67e0-4bc1-b44d-1f97b58a8b3e","Book3.xml","κατὰ ἔτος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::66;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::75","","","","","","","","","tx:annually","","",""
"6a39b029-de12-4715-a8bc-04e53e580669","Book3.xml","Ἀχιλλεῖ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::84;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::91","PERSON","","","","","","","","Q41746","","",""
"283a29b0-e6db-4f8c-b68e-ce32a918035d","Book3.xml","ἄκρα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::93;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::97","PLACE","","","","","","","NOT_IDENTIFIABLE","akra","Promontory at Brasiai with small statues of Dioskouroi?","",""
"9df737ea-9d16-4319-b63c-97691d174f43","Book3.xml","Βρασιαῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::115;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::123","PLACE","http://dare.ht.lu.se/places/31055","Prasiai, Paralio Leonidi|Prasiai","-0750/0300","37.144402","22.890275","settlement","VERIFIED","built","","",""
"c82c5213-a162-4f94-8cdb-24d71eed2463","Book3.xml","χαλκοῖ ποδιαίων ἑστήκασιν οὐ μείζονες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::177;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::214","PLACE","http://arachne.dainst.org/entity/3888352","Bronze statues of the Diokouroi / Korybanten / Kabiren?  Prasiai (Paus. 3.24.5)","","37.149","22.882","","VERIFIED","object|statuette|Dioskouroi","Three statues a foot high on promontory of Brasiai, Dioskouroi or Korybants","",""
"3fa62678-b16c-4772-8e04-6f51b378d8d9","Book3.xml","Διοσκούρους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::262;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::273","PERSON","","","","","","","","Q190103","","",""
"da6a8710-7a9c-4685-82af-99b0eccf4c5b","Book3.xml","Κορύβαντας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::281;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::291","PERSON","","","","","","","","Q631406","","",""
"760ee9be-82dd-496b-943d-00e92fb7344a","Book3.xml","Ἀθηνᾶς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::334;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::340","PERSON","","","","","","","","god|Q37122","","",""
"2762568e-6cf9-4a23-927a-15c447acfc44","Book3.xml","ἄγαλμα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::341;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[5]/p[1]::347","PLACE","http://arachne.dainst.org/entity/3888146","Statuette: Athena  Prasiai (Paus. 3.24.5)","","37.149","22.882","","VERIFIED","object|agalma|Athena","","",""
"6c1b68c4-1e8c-4ca9-a8d7-f623eff39b8b","Book3.xml","Γυθίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[6]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[6]/p[1]::21","PLACE","http://dare.ht.lu.se/places/21912","Gytheion/Gythion, Githeo|Gyth(e)ion","-0750/0300","36.763663","22.562341","settlement,port","VERIFIED","","","",""
