"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"adb415a9-5d57-452e-b034-36a1614eb5aa","Book6.xml","παλαιστὰς παῖδας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::235;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::251","","","","","","","","","Q23906237","","",""
"35f2d21c-6ebb-41dc-8abc-be12eb736147","Book6.xml","Ἠλεῖος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::269;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::275","PLACE","http://pleiades.stoa.org/places/570220","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","male|Elean|proxy","","",""
"17427114-89e9-435c-84d8-dc66080e5064","Book6.xml","Ἄλυπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]/term[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::318","PERSON","","","","","","","","Q450334","","",""
"68a4fe7f-3a42-4d92-9b48-342ea4e826f5","Book6.xml","Σικυώνιος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::331;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::340","PLACE","http://pleiades.stoa.org/places/570668","Sicyon, Vasiliko|Sicyon/Demetrias","-0750/0300","37.98336","22.71135","settlement","VERIFIED","male|Sicyonian|proxy","","",""
"7e35d0a2-86a8-4cfd-bc1f-3198e750ddeb","Book6.xml","Ναυκύδους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::342;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::351","PERSON","","","","","","","","Q594770","","",""
"eb2ba378-f69e-496a-bd6c-79448c77b775","Book6.xml","Ἀργείου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::356;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::363","PLACE","http://pleiades.stoa.org/places/570106","Argos, Argos|Argos","-0750/0300","37.631561","22.719464","settlement","VERIFIED","male|Argive|proxy","","",""
"321e6cd6-6fe9-444d-8e83-1ccbdc4b0ab3","Book6.xml","Κλεογένην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::9","PERSON","","","","","","","","Q22978065","","",""
"0b268684-e71b-4d7e-a672-a04fdf253720","Book6.xml","Σιληνοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::20","PERSON","","","","","","","","WD","","",""
"844df23b-7848-4931-8add-d2d1f55f3acc","Book6.xml","ἐπίγραμμα τὸ ἐπʼ αὐτῷ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::24;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::45","","","","","","","","","epigramma","","",""
"affc6721-9c55-4e2a-acb0-a2d8db0b3115","Book6.xml","κέλητι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::114;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::120","","","","","","","","","Q23906232","","",""
