Identifier,Sort_order,Location,'Date',Geometry,Type
"2.27.6",523,"Asklepieion of Epidauros","05-12-166","{""type"": ""Point"", ""coordinates"": [23.075, 37.597]}","mythic/historic site"
"2.29.2",534,"Aigina island Bk2","16-12-166","{""type"": ""Point"", ""coordinates"": [23.42372, 37.74991]}","mythic/historic site"
"2.29.3",535,"Aigina island Bk2","17-12-166","{""type"": ""Point"", ""coordinates"": [23.42372, 37.74991]}","mythic/historic site"
"2.29.4",536,"Aigina island Bk2","18-12-166","{""type"": ""Point"", ""coordinates"": [23.42372, 37.74991]}","mythic/historic site"
"2.29.5",537,"Aigina island Bk2","19-12-166","{""type"": ""Point"", ""coordinates"": [23.42372, 37.74991]}","mythic/historic site"
"2.30.5",548,"Troizenia Bk2","30-12-166","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.19780778006509, 37.59809828850378], [23.163184886839673, 37.5384304367699], [23.178660270932284, 37.52491017417141], [23.282791245253804, 37.49203531759909], [23.350466377566704, 37.46200132121156], [23.344022835271062, 37.41288108636306], [23.417669773540837, 37.40313109413597], [23.574036098997823, 37.43534362846478], [23.535611609465747, 37.52554963514315], [23.38557373910379, 37.65854638850779], [23.19780778006509, 37.59809828850378]]]}]}","mythic/historic site"
"2.30.6",549,"Troizenia Bk2","31-12-166","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.19780778006509, 37.59809828850378], [23.163184886839673, 37.5384304367699], [23.178660270932284, 37.52491017417141], [23.282791245253804, 37.49203531759909], [23.350466377566704, 37.46200132121156], [23.344022835271062, 37.41288108636306], [23.417669773540837, 37.40313109413597], [23.574036098997823, 37.43534362846478], [23.535611609465747, 37.52554963514315], [23.38557373910379, 37.65854638850779], [23.19780778006509, 37.59809828850378]]]}]}","mythic/historic site"
"2.30.7",550,"Troizenia Bk2","01-01-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.19780778006509, 37.59809828850378], [23.163184886839673, 37.5384304367699], [23.178660270932284, 37.52491017417141], [23.282791245253804, 37.49203531759909], [23.350466377566704, 37.46200132121156], [23.344022835271062, 37.41288108636306], [23.417669773540837, 37.40313109413597], [23.574036098997823, 37.43534362846478], [23.535611609465747, 37.52554963514315], [23.38557373910379, 37.65854638850779], [23.19780778006509, 37.59809828850378]]]}]}","mythic/historic site"
"2.30.8",551,"Troizenia Bk2","02-01-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.19780778006509, 37.59809828850378], [23.163184886839673, 37.5384304367699], [23.178660270932284, 37.52491017417141], [23.282791245253804, 37.49203531759909], [23.350466377566704, 37.46200132121156], [23.344022835271062, 37.41288108636306], [23.417669773540837, 37.40313109413597], [23.574036098997823, 37.43534362846478], [23.535611609465747, 37.52554963514315], [23.38557373910379, 37.65854638850779], [23.19780778006509, 37.59809828850378]]]}]}","mythic/historic site"
"2.30.9",552,"Troizenia Bk2","03-01-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.19780778006509, 37.59809828850378], [23.163184886839673, 37.5384304367699], [23.178660270932284, 37.52491017417141], [23.282791245253804, 37.49203531759909], [23.350466377566704, 37.46200132121156], [23.344022835271062, 37.41288108636306], [23.417669773540837, 37.40313109413597], [23.574036098997823, 37.43534362846478], [23.535611609465747, 37.52554963514315], [23.38557373910379, 37.65854638850779], [23.19780778006509, 37.59809828850378]]]}]}","mythic/historic site"
"2.30.10",553,"Troizenia Bk2","04-01-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[23.19780778006509, 37.59809828850378], [23.163184886839673, 37.5384304367699], [23.178660270932284, 37.52491017417141], [23.282791245253804, 37.49203531759909], [23.350466377566704, 37.46200132121156], [23.344022835271062, 37.41288108636306], [23.417669773540837, 37.40313109413597], [23.574036098997823, 37.43534362846478], [23.535611609465747, 37.52554963514315], [23.38557373910379, 37.65854638850779], [23.19780778006509, 37.59809828850378]]]}]}","mythic/historic site"
"2.32.7",570,"road Troizen to Hermione","21-01-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[23.349909, 37.50281], [23.352082, 37.502236], [23.355121, 37.501736], [23.355475, 37.501358], [23.355976, 37.499868], [23.356525, 37.499514], [23.356745, 37.499001], [23.355793, 37.499331], [23.354743, 37.49916], [23.355524, 37.498989], [23.355573, 37.498599], [23.35506, 37.498867], [23.354718, 37.498635], [23.353925, 37.498647], [23.353546, 37.49822], [23.351361, 37.497451], [23.350714, 37.496743], [23.3508, 37.496499], [23.350116, 37.495266], [23.35058, 37.494912], [23.350641, 37.494448], [23.350275, 37.494045], [23.349201, 37.493801], [23.348285, 37.493789], [23.347748, 37.49352], [23.347296, 37.493142], [23.347284, 37.492739], [23.345392, 37.491738], [23.344916, 37.491005], [23.346234, 37.490639], [23.346197, 37.489663], [23.345673, 37.489467], [23.345392, 37.488881], [23.345904, 37.488747], [23.345355, 37.488271], [23.346014, 37.487758], [23.346014, 37.487209], [23.344354, 37.487465], [23.344037, 37.487148], [23.344903, 37.486757], [23.345074, 37.486452], [23.344025, 37.486], [23.344989, 37.485695], [23.344635, 37.48506], [23.345782, 37.484792], [23.344403, 37.483791], [23.344037, 37.483095], [23.341998, 37.481459], [23.341314, 37.480556], [23.342145, 37.479323], [23.342108, 37.478834], [23.342999, 37.478737], [23.343683, 37.478407], [23.344266, 37.477399], [23.343369, 37.476121], [23.343331, 37.475473], [23.342797, 37.474862], [23.341919, 37.473203], [23.342053, 37.472726], [23.337075, 37.471257], [23.33263, 37.470399], [23.329082, 37.467977], [23.326755, 37.467919], [23.324886, 37.46853], [23.322998, 37.46893], [23.321109, 37.468778], [23.316512, 37.468968], [23.314738, 37.469541], [23.311648, 37.469731], [23.31018, 37.470838], [23.310256, 37.472192], [23.308997, 37.473546], [23.308711, 37.474519], [23.305659, 37.47553], [23.30297, 37.475416], [23.300948, 37.474939], [23.297457, 37.475149], [23.29637, 37.475988], [23.295359, 37.477132], [23.294352, 37.47776], [23.292362, 37.478493], [23.291373, 37.478187], [23.290384, 37.47715], [23.289566, 37.475734], [23.289273, 37.473719], [23.288053, 37.471583], [23.286881, 37.470582], [23.285269, 37.469593], [23.284732, 37.469483], [23.284366, 37.469081], [23.284061, 37.46847], [23.284146, 37.467677], [23.283987, 37.467005], [23.283401, 37.467286], [23.281741, 37.467079], [23.280728, 37.466468], [23.280008, 37.465626], [23.27919, 37.464283], [23.278396, 37.463892], [23.277124, 37.462426], [23.277143, 37.460728], [23.277486, 37.45987], [23.27699, 37.457695], [23.275917, 37.454529], [23.274636, 37.451847], [23.274546, 37.448777], [23.272847, 37.447495], [23.271566, 37.445946], [23.271417, 37.445439], [23.267423, 37.443382], [23.266946, 37.441296], [23.263131, 37.438107], [23.261671, 37.434829], [23.261045, 37.431372], [23.257081, 37.428838], [23.256218, 37.42773], [23.255264, 37.425898], [23.255322, 37.424983], [23.253452, 37.424048], [23.253853, 37.422999], [23.253719, 37.42256], [23.252995, 37.421683], [23.253014, 37.420195], [23.251793, 37.419814], [23.250877, 37.419051], [23.25103, 37.418173], [23.250591, 37.417944], [23.250477, 37.417315], [23.249618, 37.416972], [23.249733, 37.415655], [23.249199, 37.415159], [23.249218, 37.41432], [23.249485, 37.413595], [23.249027, 37.413157], [23.249103, 37.412298], [23.248626, 37.411841], [23.248111, 37.410429], [23.247329, 37.409895], [23.245937, 37.407701], [23.245536, 37.406404], [23.245422, 37.403486], [23.244653, 37.40121], [23.242418, 37.398885], [23.241077, 37.397246], [23.241583, 37.395726], [23.24215, 37.393103], [23.243381, 37.389428], [23.243591, 37.385218]]}]}","mythic/historic site"
"2.34.4",582,"road Troizen to Hermione","02-02-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[23.349909, 37.50281], [23.352082, 37.502236], [23.355121, 37.501736], [23.355475, 37.501358], [23.355976, 37.499868], [23.356525, 37.499514], [23.356745, 37.499001], [23.355793, 37.499331], [23.354743, 37.49916], [23.355524, 37.498989], [23.355573, 37.498599], [23.35506, 37.498867], [23.354718, 37.498635], [23.353925, 37.498647], [23.353546, 37.49822], [23.351361, 37.497451], [23.350714, 37.496743], [23.3508, 37.496499], [23.350116, 37.495266], [23.35058, 37.494912], [23.350641, 37.494448], [23.350275, 37.494045], [23.349201, 37.493801], [23.348285, 37.493789], [23.347748, 37.49352], [23.347296, 37.493142], [23.347284, 37.492739], [23.345392, 37.491738], [23.344916, 37.491005], [23.346234, 37.490639], [23.346197, 37.489663], [23.345673, 37.489467], [23.345392, 37.488881], [23.345904, 37.488747], [23.345355, 37.488271], [23.346014, 37.487758], [23.346014, 37.487209], [23.344354, 37.487465], [23.344037, 37.487148], [23.344903, 37.486757], [23.345074, 37.486452], [23.344025, 37.486], [23.344989, 37.485695], [23.344635, 37.48506], [23.345782, 37.484792], [23.344403, 37.483791], [23.344037, 37.483095], [23.341998, 37.481459], [23.341314, 37.480556], [23.342145, 37.479323], [23.342108, 37.478834], [23.342999, 37.478737], [23.343683, 37.478407], [23.344266, 37.477399], [23.343369, 37.476121], [23.343331, 37.475473], [23.342797, 37.474862], [23.341919, 37.473203], [23.342053, 37.472726], [23.337075, 37.471257], [23.33263, 37.470399], [23.329082, 37.467977], [23.326755, 37.467919], [23.324886, 37.46853], [23.322998, 37.46893], [23.321109, 37.468778], [23.316512, 37.468968], [23.314738, 37.469541], [23.311648, 37.469731], [23.31018, 37.470838], [23.310256, 37.472192], [23.308997, 37.473546], [23.308711, 37.474519], [23.305659, 37.47553], [23.30297, 37.475416], [23.300948, 37.474939], [23.297457, 37.475149], [23.29637, 37.475988], [23.295359, 37.477132], [23.294352, 37.47776], [23.292362, 37.478493], [23.291373, 37.478187], [23.290384, 37.47715], [23.289566, 37.475734], [23.289273, 37.473719], [23.288053, 37.471583], [23.286881, 37.470582], [23.285269, 37.469593], [23.284732, 37.469483], [23.284366, 37.469081], [23.284061, 37.46847], [23.284146, 37.467677], [23.283987, 37.467005], [23.283401, 37.467286], [23.281741, 37.467079], [23.280728, 37.466468], [23.280008, 37.465626], [23.27919, 37.464283], [23.278396, 37.463892], [23.277124, 37.462426], [23.277143, 37.460728], [23.277486, 37.45987], [23.27699, 37.457695], [23.275917, 37.454529], [23.274636, 37.451847], [23.274546, 37.448777], [23.272847, 37.447495], [23.271566, 37.445946], [23.271417, 37.445439], [23.267423, 37.443382], [23.266946, 37.441296], [23.263131, 37.438107], [23.261671, 37.434829], [23.261045, 37.431372], [23.257081, 37.428838], [23.256218, 37.42773], [23.255264, 37.425898], [23.255322, 37.424983], [23.253452, 37.424048], [23.253853, 37.422999], [23.253719, 37.42256], [23.252995, 37.421683], [23.253014, 37.420195], [23.251793, 37.419814], [23.250877, 37.419051], [23.25103, 37.418173], [23.250591, 37.417944], [23.250477, 37.417315], [23.249618, 37.416972], [23.249733, 37.415655], [23.249199, 37.415159], [23.249218, 37.41432], [23.249485, 37.413595], [23.249027, 37.413157], [23.249103, 37.412298], [23.248626, 37.411841], [23.248111, 37.410429], [23.247329, 37.409895], [23.245937, 37.407701], [23.245536, 37.406404], [23.245422, 37.403486], [23.244653, 37.40121], [23.242418, 37.398885], [23.241077, 37.397246], [23.241583, 37.395726], [23.24215, 37.393103], [23.243381, 37.389428], [23.243591, 37.385218]]}]}","mythic/historic site"
"2.34.5",583,"road Troizen to Hermione","03-02-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[23.349909, 37.50281], [23.352082, 37.502236], [23.355121, 37.501736], [23.355475, 37.501358], [23.355976, 37.499868], [23.356525, 37.499514], [23.356745, 37.499001], [23.355793, 37.499331], [23.354743, 37.49916], [23.355524, 37.498989], [23.355573, 37.498599], [23.35506, 37.498867], [23.354718, 37.498635], [23.353925, 37.498647], [23.353546, 37.49822], [23.351361, 37.497451], [23.350714, 37.496743], [23.3508, 37.496499], [23.350116, 37.495266], [23.35058, 37.494912], [23.350641, 37.494448], [23.350275, 37.494045], [23.349201, 37.493801], [23.348285, 37.493789], [23.347748, 37.49352], [23.347296, 37.493142], [23.347284, 37.492739], [23.345392, 37.491738], [23.344916, 37.491005], [23.346234, 37.490639], [23.346197, 37.489663], [23.345673, 37.489467], [23.345392, 37.488881], [23.345904, 37.488747], [23.345355, 37.488271], [23.346014, 37.487758], [23.346014, 37.487209], [23.344354, 37.487465], [23.344037, 37.487148], [23.344903, 37.486757], [23.345074, 37.486452], [23.344025, 37.486], [23.344989, 37.485695], [23.344635, 37.48506], [23.345782, 37.484792], [23.344403, 37.483791], [23.344037, 37.483095], [23.341998, 37.481459], [23.341314, 37.480556], [23.342145, 37.479323], [23.342108, 37.478834], [23.342999, 37.478737], [23.343683, 37.478407], [23.344266, 37.477399], [23.343369, 37.476121], [23.343331, 37.475473], [23.342797, 37.474862], [23.341919, 37.473203], [23.342053, 37.472726], [23.337075, 37.471257], [23.33263, 37.470399], [23.329082, 37.467977], [23.326755, 37.467919], [23.324886, 37.46853], [23.322998, 37.46893], [23.321109, 37.468778], [23.316512, 37.468968], [23.314738, 37.469541], [23.311648, 37.469731], [23.31018, 37.470838], [23.310256, 37.472192], [23.308997, 37.473546], [23.308711, 37.474519], [23.305659, 37.47553], [23.30297, 37.475416], [23.300948, 37.474939], [23.297457, 37.475149], [23.29637, 37.475988], [23.295359, 37.477132], [23.294352, 37.47776], [23.292362, 37.478493], [23.291373, 37.478187], [23.290384, 37.47715], [23.289566, 37.475734], [23.289273, 37.473719], [23.288053, 37.471583], [23.286881, 37.470582], [23.285269, 37.469593], [23.284732, 37.469483], [23.284366, 37.469081], [23.284061, 37.46847], [23.284146, 37.467677], [23.283987, 37.467005], [23.283401, 37.467286], [23.281741, 37.467079], [23.280728, 37.466468], [23.280008, 37.465626], [23.27919, 37.464283], [23.278396, 37.463892], [23.277124, 37.462426], [23.277143, 37.460728], [23.277486, 37.45987], [23.27699, 37.457695], [23.275917, 37.454529], [23.274636, 37.451847], [23.274546, 37.448777], [23.272847, 37.447495], [23.271566, 37.445946], [23.271417, 37.445439], [23.267423, 37.443382], [23.266946, 37.441296], [23.263131, 37.438107], [23.261671, 37.434829], [23.261045, 37.431372], [23.257081, 37.428838], [23.256218, 37.42773], [23.255264, 37.425898], [23.255322, 37.424983], [23.253452, 37.424048], [23.253853, 37.422999], [23.253719, 37.42256], [23.252995, 37.421683], [23.253014, 37.420195], [23.251793, 37.419814], [23.250877, 37.419051], [23.25103, 37.418173], [23.250591, 37.417944], [23.250477, 37.417315], [23.249618, 37.416972], [23.249733, 37.415655], [23.249199, 37.415159], [23.249218, 37.41432], [23.249485, 37.413595], [23.249027, 37.413157], [23.249103, 37.412298], [23.248626, 37.411841], [23.248111, 37.410429], [23.247329, 37.409895], [23.245937, 37.407701], [23.245536, 37.406404], [23.245422, 37.403486], [23.244653, 37.40121], [23.242418, 37.398885], [23.241077, 37.397246], [23.241583, 37.395726], [23.24215, 37.393103], [23.243381, 37.389428], [23.243591, 37.385218]]}]}","mythic/historic site"
"2.34.6",584,"road Troizen to Hermione","04-02-167","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[23.349909, 37.50281], [23.352082, 37.502236], [23.355121, 37.501736], [23.355475, 37.501358], [23.355976, 37.499868], [23.356525, 37.499514], [23.356745, 37.499001], [23.355793, 37.499331], [23.354743, 37.49916], [23.355524, 37.498989], [23.355573, 37.498599], [23.35506, 37.498867], [23.354718, 37.498635], [23.353925, 37.498647], [23.353546, 37.49822], [23.351361, 37.497451], [23.350714, 37.496743], [23.3508, 37.496499], [23.350116, 37.495266], [23.35058, 37.494912], [23.350641, 37.494448], [23.350275, 37.494045], [23.349201, 37.493801], [23.348285, 37.493789], [23.347748, 37.49352], [23.347296, 37.493142], [23.347284, 37.492739], [23.345392, 37.491738], [23.344916, 37.491005], [23.346234, 37.490639], [23.346197, 37.489663], [23.345673, 37.489467], [23.345392, 37.488881], [23.345904, 37.488747], [23.345355, 37.488271], [23.346014, 37.487758], [23.346014, 37.487209], [23.344354, 37.487465], [23.344037, 37.487148], [23.344903, 37.486757], [23.345074, 37.486452], [23.344025, 37.486], [23.344989, 37.485695], [23.344635, 37.48506], [23.345782, 37.484792], [23.344403, 37.483791], [23.344037, 37.483095], [23.341998, 37.481459], [23.341314, 37.480556], [23.342145, 37.479323], [23.342108, 37.478834], [23.342999, 37.478737], [23.343683, 37.478407], [23.344266, 37.477399], [23.343369, 37.476121], [23.343331, 37.475473], [23.342797, 37.474862], [23.341919, 37.473203], [23.342053, 37.472726], [23.337075, 37.471257], [23.33263, 37.470399], [23.329082, 37.467977], [23.326755, 37.467919], [23.324886, 37.46853], [23.322998, 37.46893], [23.321109, 37.468778], [23.316512, 37.468968], [23.314738, 37.469541], [23.311648, 37.469731], [23.31018, 37.470838], [23.310256, 37.472192], [23.308997, 37.473546], [23.308711, 37.474519], [23.305659, 37.47553], [23.30297, 37.475416], [23.300948, 37.474939], [23.297457, 37.475149], [23.29637, 37.475988], [23.295359, 37.477132], [23.294352, 37.47776], [23.292362, 37.478493], [23.291373, 37.478187], [23.290384, 37.47715], [23.289566, 37.475734], [23.289273, 37.473719], [23.288053, 37.471583], [23.286881, 37.470582], [23.285269, 37.469593], [23.284732, 37.469483], [23.284366, 37.469081], [23.284061, 37.46847], [23.284146, 37.467677], [23.283987, 37.467005], [23.283401, 37.467286], [23.281741, 37.467079], [23.280728, 37.466468], [23.280008, 37.465626], [23.27919, 37.464283], [23.278396, 37.463892], [23.277124, 37.462426], [23.277143, 37.460728], [23.277486, 37.45987], [23.27699, 37.457695], [23.275917, 37.454529], [23.274636, 37.451847], [23.274546, 37.448777], [23.272847, 37.447495], [23.271566, 37.445946], [23.271417, 37.445439], [23.267423, 37.443382], [23.266946, 37.441296], [23.263131, 37.438107], [23.261671, 37.434829], [23.261045, 37.431372], [23.257081, 37.428838], [23.256218, 37.42773], [23.255264, 37.425898], [23.255322, 37.424983], [23.253452, 37.424048], [23.253853, 37.422999], [23.253719, 37.42256], [23.252995, 37.421683], [23.253014, 37.420195], [23.251793, 37.419814], [23.250877, 37.419051], [23.25103, 37.418173], [23.250591, 37.417944], [23.250477, 37.417315], [23.249618, 37.416972], [23.249733, 37.415655], [23.249199, 37.415159], [23.249218, 37.41432], [23.249485, 37.413595], [23.249027, 37.413157], [23.249103, 37.412298], [23.248626, 37.411841], [23.248111, 37.410429], [23.247329, 37.409895], [23.245937, 37.407701], [23.245536, 37.406404], [23.245422, 37.403486], [23.244653, 37.40121], [23.242418, 37.398885], [23.241077, 37.397246], [23.241583, 37.395726], [23.24215, 37.393103], [23.243381, 37.389428], [23.243591, 37.385218]]}]}","mythic/historic site"
