PlaceID,Lat,Lon,Name,Region,Part of,Location,Type,Passages,Wikidata,Manto,ToposText,URL,Pleiades,Notes,Arachne
"3255","38.4","22.2","Ozolian Lokris Bk10","","Hellas (Europe)","","[""chora/region""]","[""10.20.2"",""10.38.1"",""10.38.4"",""10.38.8"",""3.9.9"",""4.24.7"",""6.19.5""]","https://wikidata.org/wiki/Q4894785","","https://topostext.org/place/384222ROzo","","https://pleiades.stoa.org/places/540919","",""
"3256","37.61291","23.09367","Sanctuary of Artemis Coryphaea atop Mt. Koryphos","Epidauria Bk2","Koryphos M.","Koryphos M.","[""hieron""]","[""2.28.2""]","https://wikidata.org/wiki/Q134037667","","","","","Artemis Koryphaia sanctuary",""
"3257","37.9834","22.7145","temple and altar of Athena at Sicyon, built by Epopeus","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""altar"",""temple""]","[""2.11.1""]","","","","","","temple destroyed by lightning, altar remains",""
"3258","36.817","21.705","Well of the shrine of Artemis in Mothone","Messenia Bk4","Methone/Mothone (Messenian)","Methone/Mothone (Messenian)","[""well""]","[""4.35.8""]","","","","","","",""
"3259","37.298673","22.061019","Gatheatas (river)","Arcadia Bk8","Arcadia Bk8","","[""river""]","[""8.34.5""]","","","","","https://pleiades.stoa.org/places/570256","",""
"3260","37.9717","23.7257","Temple of Pandrosos, Athenian Acropolis","Athenai Bk1","Athenian Acropolis (Athens)","Athenian Acropolis (Athens)","[""temple""]","[""1.27.2""]","","","","","","Pandroseion: adjoining Athena Polias temple",""
"3261","37.995","23.715","Heroon of Theseus and Peirithoos at Kolonos Hippios","Attica Bk1","Kolonos Hippios","Kolonos Hippios","[""heroon""]","[""1.30.4""]","https://wikidata.org/wiki/Q136487485","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","Heroon of Pirithous at Colonus Hippius",""
"3262","37.863","22.149","Aroanios river","Arcadia Bk8","Arcadia Bk8","","[""river""]","[""8.21.1"",""8.21.2"",""8.24.3""]","https://wikidata.org/wiki/Q3555039","","https://topostext.org/place/378218WAro","","https://pleiades.stoa.org/places/570114","Aroanius: river near Kleitor",""
"3263","37.0821","22.4237","Temple of Aphrodite with armed xoanon in Sparta","Lakonia Bk3","Sparta","Sparta","[""temple""]","[""3.15.10""]","https://wikidata.org/wiki/Q124616503","","","","","",""
"3264","41","26.5","Thrace (Europe)","","Europe","","[""major region""]","[""1.10.2"",""1.25.2"",""1.29.13"",""1.29.4"",""1.29.5"",""1.38.2"",""1.6.4"",""1.9.5"",""10.11.5"",""10.19.5"",""2.30.2"",""3.9.12"",""5.10.8"",""5.12.6"",""5.27.12"",""6.5.4"",""7.4.3"",""8.29.1"",""9.30.9""]","https://wikidata.org/wiki/Q41741","","https://topostext.org/place/410265RThr","","https://pleiades.stoa.org/places/501638","Thracia",""
"3265","37.1023","22.0309","Aris (river)","Messenia Bk4","Messenia Bk4","","[""river""]","[""4.31.2""]","","","","","https://pleiades.stoa.org/places/570107","",""
"3266","37.63754","21.62975","Altar of the Muses in Olympia","Eleia Bk5 Bk6","Altis sacred grove (Olympia)","Altis sacred grove (Olympia)","[""altar""]","[""5.14.10""]","","","","","","between Pelopeion and altar of Dionysus and the Charites",""
"3267","37.397274","25.268194","Delos (settlement)","Aegean Sea (Hellas)","Delos island","","[""polis""]","[""3.23.3"",""3.23.4"",""3.23.5"",""4.36.6"",""8.33.2"",""9.34.6""]","https://wikidata.org/wiki/Q131911921","","","","https://pleiades.stoa.org/places/599587","Greek trading city on Delos island, depopulated except the sanctuary in Pausanias' time",""
"3268","37.599482","23.075053","Stoa of Kotys (Epidauros Asklepieion)","Epidauria Bk2","Asklepieion of Epidauros","","[""stoa""]","[""2.27.6""]","","","https://topostext.org/place/376231BSKo","","","",""
"3269","37.1083","22.4545","Temenos of Zeus Messapeus, in plain outside Sparta","Lakonia Bk3","Lakonia Bk3","","[""temenos""]","[""3.20.3""]","","https://resource.manto.unh.edu/10146667","https://topostext.org/place/371224SZMe","","","",""
"3270","39.384163","22.737728","Pherai","Hellas (Europe)","Magnesia region (Magnesia)","","[""settlement""]","[""1.13.2"",""2.10.7"",""2.23.5""]","https://wikidata.org/wiki/Q1330631","","","","https://pleiades.stoa.org/places/541044","",""
"3271","38.0263","23.8068","Altar of Zeus Ctesius in temple at Phlya","Attica Bk1","temple of Demeter et al in Phlya, Attica","temple of Demeter et al in Phlya, Attica","[""altar""]","[""1.31.4""]","","","","","","",""
"3272","38.48254","22.50151","Stone of Cronus at Delphi","Phokis Bk10","Sanctuary of Pythian Apollo at Delphi","Sanctuary of Pythian Apollo at Delphi","[""rock""]","[""10.24.6""]","https://wikidata.org/wiki/Q2786349","","","","","Stone of Kronos: not very large stone, said to have been vomited up by Cronus",""
"3273","37.5033","23.3484","Theater of Troizen","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""theater""]","[""2.31.4""]","","","","","","",""
"3274","38.6","21.5","Aitolia region","Hellas (Europe)","Hellas (Europe)","","[""chora/region""]","[""1.26.3"",""1.42.6"",""10.18.1"",""10.22.2"",""10.22.3"",""10.22.5"",""2.13.8"",""2.25.2"",""2.37.3"",""2.8.4"",""3.10.2"",""4.24.7"",""4.31.7"",""5.1.3"",""5.3.7"",""7.18.6"",""7.18.8"",""7.18.9"",""7.9.6"",""8.24.11"",""8.38.10""]","https://wikidata.org/wiki/Q26857","","https://topostext.org/place/386215RAit","","https://pleiades.stoa.org/places/540591","Aetolia",""
"3275","37.2679","21.9482","Karneiasion/Karnasion grove (Messenia)","Messenia Bk4","Messenia Bk4","","[""grove""]","[""4.33.4"",""4.33.5"",""8.35.1""]","https://wikidata.org/wiki/Q28000806","","https://topostext.org/place/373219SKar","","https://pleiades.stoa.org/places/570331","Carnasian grove",""
"3276","37.997","23.34285","Night oracle in Megara","Megarid Bk1","Megara (Megarid)","Megara (Megarid)","[""oracle manteion""]","[""1.40.6""]","https://wikidata.org/wiki/Q124644617","","","","","",""
"3277","38.00466","27.19292","Klaros","Asia Minor (Asia)","Ionia (region)","","[""hieron""]","[""10.12.5"",""7.3.1"",""7.3.2"",""7.3.4"",""7.5.3"",""7.5.4"",""8.29.4""]","https://wikidata.org/wiki/Q1933754","","","","https://pleiades.stoa.org/places/599719","",""
"3278","37.952","23.573","Salamis Sea Battle (Attica)","Attica Bk1","Salamis (island)","","[""battlefield""]","[""10.14.5"",""3.11.3"",""3.16.6"",""8.10.9""]","https://wikidata.org/wiki/Q178850","","https://topostext.org/place/380236ASSB","","","",""
"3279","37.0821","22.4237","Heroon of Lelex in Sparta","Lakonia Bk3","Sparta","Sparta","[""heroon""]","[""3.12.5""]","https://wikidata.org/wiki/Q124606222","","","","","",""
"3280","37.871725","21.892903","heroa of Promachos and Echephron at Psophis, inconspicuous","Arcadia Bk8","Psophis","Psophis","[""heroon""]","[""8.24.7""]","https://wikidata.org/wiki/Q136487488","","","","","",""
"3281","37.9816","23.7168","grave of Athenians who aided the Romans in sea battle, Demosion Sema","Athenai Bk1","Demosion Sema war graves, Athens","Demosion Sema war graves, Athens","[""tomb mnema""]","[""1.29.14""]","","","","","","",""
"3282","37.08188","22.42659","Temple of Julius Caesar in agora of Sparta","Lakonia Bk3","Agora of Sparta","Agora of Sparta","[""temple""]","[""3.11.4""]","https://wikidata.org/wiki/Q124616498","","","","","",""
"3283","37.58406","12.8249","Selinus in Sicily","Sicilia (island)","Sicilia (island)","","[""polis""]","[""6.19.10"",""6.19.11""]","https://wikidata.org/wiki/Q952173","","","","https://pleiades.stoa.org/places/462489","Selinous Selinunte",""
"3284","37.5033","23.3484","Temple of Poseidon Phytalmios at Troizen","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""temple""]","[""2.32.8""]","","","","","","",""
"3285","37.8378","22.1844","Lykouria","Arcadia Bk8","Arcadia Bk8","","[""border"",""chorion""]","[""8.19.4"",""8.20.1""]","https://wikidata.org/wiki/Q107521119","","","","https://pleiades.stoa.org/places/570445","border between Pheneos and Kleitor",""
"3286","37.632","21.456","Mouths of Alpheios","Eleia Bk5 Bk6","Eleia Bk5 Bk6","","[""border""]","[""8.1.2""]","","","","","","",""
"3287","38.0446","22.5384","Temple of Artemis at Pellene","Achaia Bk7","Pellene","Pellene","[""temple""]","[""7.27.4""]","","","","","","",""
"3288","36.8","22.792","Akriai (Lakonia)","Lakonia Bk3","Lakonia Bk3","","[""polis""]","[""3.21.7"",""3.22.4"",""3.22.6"",""3.22.9"",""6.21.10""]","https://wikidata.org/wiki/Q25858222","","https://topostext.org/place/368228UAkr","","https://pleiades.stoa.org/places/570058","on the sea",""
"3289","36.934","22.195","Enopa","Lakonia Bk3","Lakonia Bk3","Gerenia (Messenia)","[""polis""]","[""3.26.8""]","https://wikidata.org/wiki/Q16652092","","","","https://pleiades.stoa.org/places/573205","",""
"3290","37.9049161","22.8793472","Temple of Tyche in the Agora of Corinth","Corinthia Bk2","Agora of Corinth","Agora of Corinth","[""temple""]","[""2.2.8""]","","","","","","",""
"3291","37.44921","21.90262","Kotilon","Arcadia Bk8","Kotilion (mountain)","Kotilion (mountain)","[""chorion""]","[""8.41.10""]","","","","","https://pleiades.stoa.org/places/573306","",""
"3292","37.9724","23.7226","Athena Areia altar, Athens","Athenai Bk1","Athenai Bk1","","[""altar""]","[""1.28.5""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3293","37.42","22.236","Peraithea (Arkadia)","Arcadia Bk8","Mainalia","","[""settlement""]","[""8.27.3"",""8.3.4"",""8.36.7""]","https://wikidata.org/wiki/Q39081772","","https://topostext.org/place/374222UPer","","https://pleiades.stoa.org/places/570583","unlocated, probably near Kerastaris",""
"3294","37.0821","22.4237","Booneta in Sparta","Lakonia Bk3","Sparta","Sparta","[""house""]","[""3.12.1"",""3.12.3"",""3.15.10""]","https://wikidata.org/wiki/Q122079936","","","","","",""
"3295","38.9416","27.041","Tomb (stone) of Thersandros in agora of Elaia","Asia Minor (Asia)","Elaea","Elaea","[""tomb mnema""]","[""9.5.14""]","https://wikidata.org/wiki/Q136487353","","","","","",""
"3296","37.0821","22.4237","Sanctuary of Helen in Sparta","Lakonia Bk3","Sparta","Sparta","[""hieron""]","[""3.15.3""]","https://wikidata.org/wiki/Q124616452","","","","","",""
"3297","37.3884","23.235","Acherousian Lake at Hermione, behind Chthonia temple","Hermionis Bk2","Pron M.","Pron M.","[""lake""]","[""2.35.10""]","","","","","","",""
"3298","37.6316","22.7195","Altar of Helios in Argos, on the side of the river Inachos","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""altar""]","[""2.18.3""]","","","","","","",""
"3299","37.63929","21.62845","Palestrai for athletes within the gymnasium at Olympia.","Eleia Bk5 Bk6","Gymnasium (Olympia)","Gymnasium (Olympia)","[""gymnasium""]","[""5.15.8""]","","","","","","",""
"3300","37.0821","22.4237","Tomb of Oionos beside Herakleion sanctuary in Sparta","Lakonia Bk3","Sparta","Sparta","[""tomb mnema""]","[""3.15.5""]","https://wikidata.org/wiki/Q124616325","https://resource.manto.unh.edu/10150585","","","","",""
"3301","40.6125045","19.4812849","Aous (river)","Europe","Illyria (Europe)","","[""river""]","[""4.34.3""]","https://wikidata.org/wiki/Q81503","","","","https://pleiades.stoa.org/places/481726","",""
"3302","38.4077","21.1966","Oiniadai","Aitolia region","Aitolia region","","[""settlement""]","[""1.11.4"",""4.25.1"",""4.25.10"",""4.25.3"",""4.25.4""]","https://wikidata.org/wiki/Q2016870","","","","https://pleiades.stoa.org/places/531016","",""
"3303","37.18419","14.18724","Omphake","Sicilia (island)","Sicilia (island)","","[""polisma""]","[""8.46.2"",""9.40.4""]","https://wikidata.org/wiki/Q23640647","","","","https://pleiades.stoa.org/places/462399","",""
"3304","32.5","72.5","Oxydrakai/Sydrakai","Asia (continent)","Asia (continent)","","[""chora/region""]","[""1.6.2""]","https://wikidata.org/wiki/Q25377606","","","","https://pleiades.stoa.org/places/59970","",""
"3305","37.5033","23.3484","Temple of Artemis Soteira in Troizen","Troizenia Bk2","Agora of Troizen","Agora of Troizen","[""temple""]","[""2.31.1""]","","","","","","",""
"3306","38.31667","21.81667","Panormos harbor settlement in Achaea","Achaia Bk7","Achaia Bk7","","[""harbor limen"",""settlement""]","[""7.22.10""]","https://wikidata.org/wiki/Q12882440","","https://topostext.org/place/383218HPan","","https://pleiades.stoa.org/places/570556","",""
"3307","36.954171","21.927944","Tomb of Epimelides in Korone","Messenia Bk4","Korone","Korone","[""tomb mnema""]","[""4.34.6""]","https://wikidata.org/wiki/Q136487372","","","","","",""
"3308","37.846299","22.649131","Temple of Demeter and Persephone at the Akropolis of Phliasia","Phlious Bk2","Phlious Bk2","Phlious Bk2","[""temple""]","[""2.13.5""]","","","","","","",""
"3309","37.8914","22.0959","river-crossing of the Kleitor, near Kleitoria","Arcadia Bk8","Kleitor","Kleitor","[""crossing""]","[""8.21.1""]","","","","","","",""
"3310","37.6316","22.7195","Temple of Tyche at Argos","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""temple""]","[""2.20.3""]","","","","","","",""
"3311","37.6181","22.3933","Altars of Helios, where Arkas is buried","Arcadia Bk8","Mantineia (Arkadia)","Mantineia (Arkadia)","[""chorion""]","[""8.9.4""]","","","","","","",""
"3312","37.6","23.1","Heroon of Hyrnetho in Hyrnethion","Epidauria Bk2","Hyrnethion (Epidauria)","Hyrnethion (Epidauria)","[""heroon""]","[""2.28.7""]","https://wikidata.org/wiki/Q136487496","","","","","",""
"3313","38.368","21.553","Harbor of Kalydon","Aitolia region","Kalydonia","","[""harbor limen""]","[""7.21.5""]","","","","","","",""
"3314","39.163484","26.906741999999998","Springs at Astyra","Asia Minor (Asia)","Astyra","Astyra","[""spring pege""]","[""4.35.10""]","","","","","","",""
"3315","37.468145","22.141115","temple of Demeter and Artemis at Zoitia","Arcadia Bk8","Zoitia","Zoitia","[""temple""]","[""8.35.7""]","","","","","","",""
"3316","37.4124","22.1273","Sanctuary of Athena Polias at Megalopolis","Arcadia Bk8","Megalopolis (Arkadia)","Megalopolis (Arkadia)","[""hieron""]","[""8.31.9""]","https://wikidata.org/wiki/Q134037019","","","","","on first hill behind Philippeion",""
"3317","37.9054","22.8802","Sanctuary of Capitoline Zeus in Corinth, above theater","Corinthia Bk2","Corinth (Corinthia)","Corinth (Corinthia)","[""hieron""]","[""2.4.5""]","https://wikidata.org/wiki/Q134037589","","","","","",""
"3318","37.066091","22.454127","Therapne","Lakonia Bk3","Lakonia Bk3","","[""demos""]","[""3.14.9"",""3.19.6"",""3.19.9"",""3.20.1"",""3.20.2""]","https://wikidata.org/wiki/Q15940498","","","","https://pleiades.stoa.org/places/570723","",""
"3319","37.89","21.374","Xystos of Elis","Eleia Bk5 Bk6","Gymnasium of Elis","","[""enclosure""]","[""6.23.1""]","","","","","","",""
"3320","37.8824","22.9925","Kenchreai (Korinthia)","Corinthia Bk2","Corinthia Bk2","","[""harbor limen""]","[""2.1.5"",""2.2.3""]","https://wikidata.org/wiki/Q111565756","","https://topostext.org/place/379230HKen","","https://pleiades.stoa.org/places/570347","",""
"3321","38.25857286","27.366012129999998","spring/undergroun river at Panormos of Didyma","Asia Minor (Asia)","Ionia (region)","Ionia (region)","[""spring pege""]","[""5.7.5""]","","","","","","",""
"3322","36.58019793","17.11536173","Internum Mare","","Roman empire","","[""sea""]","[""4.35.9"",""8.24.12""]","https://wikidata.org/wiki/Q4918","","","","https://pleiades.stoa.org/places/1043","Mediterranean Sea",""
"3323","37.1968531","31.1815439","Eurymedon (river)","Asia Minor (Asia)","Cilicia","","[""battlefield""]","[""10.15.4""]","https://wikidata.org/wiki/Q385473","","","","https://pleiades.stoa.org/places/638836","",""
"3324","38.554265","22.704926","Tronis","Phokis Bk10","Phokis Bk10","","[""chora/region""]","[""10.4.10""]","https://wikidata.org/wiki/Q17563248","","","","https://pleiades.stoa.org/places/541015","Patronis",""
"3325","37.2099","22.002","Boar's tomb in Stenykleros, Messenia","Messenia Bk4","Stenykleros region (Messenia)","Stenykleros region (Messenia)","[""battlefield""]","[""4.15.7""]","","","","","","",""
"3326","37.932","22.323","Sanctuary of Apollo Pythios near Pheneus","Arcadia Bk8","road Pheneos toward Pellene and Aigeira","","[""hieron""]","[""8.15.5"",""8.15.6""]","https://wikidata.org/wiki/Q134037120","https://resource.manto.unh.edu/10185273","","","","unlocated sanctuary",""
"3327","37.6391184","21.63291462","Seats for dignitaries at stadium of Olympia","Eleia Bk5 Bk6","Olympia Stadium","Olympia Stadium","[""thronos""]","[""6.20.8""]","","","","","","",""
"3328","38.2213","23.2733","Altar of Zeus Eleutherios at Plataea","Boiotia Bk9","Plataea (Boeotia)","Plataea (Boeotia)","[""altar""]","[""9.2.5""]","","","","","","",""
"3329","37.8446","22.6465","Anaktoron in Keleai","Phlious Bk2","Keleai","Keleai","[""megaron""]","[""2.14.4""]","","","","","","",""
"3330","38.14719","23.22874","Aigosthena","Megarid Bk1","Megarid Bk1","","[""polis""]","[""1.44.4"",""1.44.5""]","https://wikidata.org/wiki/Q2827860","","","","https://pleiades.stoa.org/places/570051","",""
"3331","37.8652","24.0376","temple of Apollo, Prasiai","Attica Bk1","Prasiae","Prasiae","[""temple""]","[""1.31.2""]","https://wikidata.org/wiki/Q124644566","","","","","",""
"3332","36.466","22.933","Tomb of Kinados at Onougnathos","Lakonia Bk3","Onougnathos cape (Lakonia)","Onougnathos cape (Lakonia)","[""tomb mnema""]","[""3.22.10""]","https://wikidata.org/wiki/Q124616333","https://resource.manto.unh.edu/10149793","","","","",""
"3333","37.981","23.717999999999996","Tomb of Chabrias, Athens","Athenai Bk1","Athenai Bk1","","[""tomb taphos""]","[""1.29.3""]","https://wikidata.org/wiki/Q136487298","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3334","37.74991","23.42372","Rough stone on tomb of Phokos in Aigina","Aigina island Bk2","Aigina polity","Aigina polity","[""rock""]","[""2.29.9""]","","","","","","",""
"3335","37.6199","22.51475","Artemision (mountain)","Argolid Bk2","Argolid Bk2","","[""mountain oros""]","[""2.25.3"",""8.6.6"",""8.7.1""]","https://wikidata.org/wiki/Q25105451","","","","https://pleiades.stoa.org/places/570121","",""
"3336","38.1465515","23.970146000000003","Miltiades memorial, Marathon","Attica Bk1","Marathon deme","Marathon deme","[""tomb mnema""]","[""1.32.4""]","https://wikidata.org/wiki/Q124644578","","","","","",""
"3337","37.8914","22.0959","Kleitor","Arcadia Bk8","Arcadia Bk8","","[""polis""]","[""10.9.9"",""5.7.1"",""6.8.5"",""6.9.2"",""8.17.6"",""8.19.4"",""8.21.3"",""8.21.4"",""8.25.2"",""8.4.5""]","https://wikidata.org/wiki/Q2537130","","https://topostext.org/place/379221PKle","","https://pleiades.stoa.org/places/570359","Cleitor",""
"3338","37.0821","22.4237","Dromos (race course) of Sparta near tombs of Agiads","Lakonia Bk3","Sparta","Sparta","[""stadium""]","[""3.14.6""]","https://wikidata.org/wiki/Q124616533","","","","","",""
"3339","38.241","21.724","sea by Patrae","Achaia Bk7","Ionian Sea (Greece/Italy)","","[""sea""]","[""7.21.11""]","","","","","","",""
"3340","39.23622","20.53396","Nekromanteion","Hellas (Europe)","Thesprotia","","[""oracle manteion""]","[""9.30.6""]","https://wikidata.org/wiki/Q12881666","","","","https://pleiades.stoa.org/places/531011","",""
"3341","37.59716","27.42788","temple of Dionysos at Myous, marble","Asia Minor (Asia)","Myous","Myous","[""temple""]","[""7.2.11""]","","","","","","",""
"3342","38.7827","27.784","Sanctuary of Persian Artemis in Hierokaisareia","Asia Minor (Asia)","Hierokaisareia","Hierokaisareia","[""hieron""]","[""5.27.5"",""5.27.6""]","https://wikidata.org/wiki/Q134038475","","","","","Sanctuary of the Persian Lydians: has fire altar with self-igniting substance",""
"3343","38.2539","21.7815","Mesatis","Achaia Bk7","Achaia Bk7","","[""demos"",""polis""]","[""7.18.4"",""7.18.5"",""7.18.6"",""7.20.8"",""7.21.14""]","https://wikidata.org/wiki/Q16332586","","https://topostext.org/place/381216XVou","","https://pleiades.stoa.org/places/573370","unlocated, possibly Voudeni excavation",""
"3344","37.9054","22.8802","Gymnasium in Corinth, near the theatre","Corinthia Bk2","Corinth (Corinthia)","Corinth (Corinthia)","[""gymnasium""]","[""2.4.5""]","https://wikidata.org/wiki/Q109428923","","https://topostext.org/place/379229BGym","","https://pleiades.stoa.org/places/100913712","",""
"3345","39.917","25.547900000000002","Chryse","Aegean Sea (Hellas)","Lemnos island","","[""island""]","[""8.33.4""]","https://wikidata.org/wiki/Q1088480","","https://topostext.org/place/399255IChr","","https://pleiades.stoa.org/places/554214","vanished island of Greek legend east of Lemnos",""
"3346","37.9834","22.7145","Tomb of Epopeus at Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""tomb mnema""]","[""2.11.1""]","https://wikidata.org/wiki/Q136487436","https://resource.manto.unh.edu/10159224","","","","",""
"3347","37.0821","22.4237","Tomb of Theopompos son of Nikandros in Sparta","Lakonia Bk3","Sanctuary of Lykourgos in Sparta","Sanctuary of Lykourgos in Sparta","[""tomb mnema""]","[""3.16.6""]","https://wikidata.org/wiki/Q124616330","","","","","",""
"3348","38.142006","22.231166","Boura","Achaia Bk7","Achaia Bk7","","[""polis""]","[""7.25.10"",""7.25.8"",""7.25.9"",""7.26.1"",""7.6.1""]","https://wikidata.org/wiki/Q3555318","","","","https://pleiades.stoa.org/places/570166","",""
"3349","38.5668","27.453939999999996","Sipylos","Asia Minor (Asia)","Lydia (province)","","[""mountain oros""]","[""1.21.3"",""1.24.8"",""2.22.3"",""3.22.4"",""5.13.7"",""6.22.1"",""7.24.13"",""7.27.12"",""8.17.3"",""8.2.7"",""8.38.10""]","https://wikidata.org/wiki/Q532698","","","","https://pleiades.stoa.org/places/550884","Mount Sipylus /Manisa Dağı",""
"3350","35.287","23.796","Cretan mountains, site of Elyros","Crete","Crete","","[""mountain oros""]","[""10.16.5""]","","","","","","",""
"3351","37.766264","22.262624","Sanctuary of Poseidon at Kaphyai","Arcadia Bk8","Kaphyai","Kaphyai","[""hieron""]","[""8.23.3""]","https://wikidata.org/wiki/Q134037100","","","","","",""
"3352","36.7744","31.448700000000002","Melas river of Pamphylia","Asia Minor (Asia)","Pamphylia","","[""river""]","[""8.28.3""]","","","https://topostext.org/place/368314WMel","","https://pleiades.stoa.org/places/638993","",""
"3353","37.63929","21.62845","Trophy from Arcadians on crepis of gymnasium at Olympia","Eleia Bk5 Bk6","Gymnasium (Olympia)","Gymnasium (Olympia)","[""trophy""]","[""6.21.2""]","","","","","","",""
"3354","38.030042","22.1099","Kynaitha","Achaia Bk7","Achaia Bk7","","[""polis""]","[""5.22.1"",""8.19.1"",""8.19.3""]","https://wikidata.org/wiki/Q5199870","","","","https://pleiades.stoa.org/places/570392","Cynaethae",""
"3355","37.63754","21.62975","Square altar of Artemis (second Artemis altar enumerated) at Olympia","Eleia Bk5 Bk6","Olympia","Altis sacred grove (Olympia)","[""altar""]","[""5.14.5""]","","","","","","",""
"3356","37.46475","22.4295","Altar of Earth (Ge) at Tegea","Arcadia Bk8","Agora of Tegea","Agora of Tegea","[""altar""]","[""8.48.8""]","","","","","","in Agora at sanctuary of Eileithyia",""
"3357","37.439","22.249","Lykoa","Arcadia Bk8","Mainalia","","[""polis""]","[""8.3.4"",""8.30.1"",""8.36.7""]","https://wikidata.org/wiki/Q11934312","","","","https://pleiades.stoa.org/places/570442","Lykaia (Mainaleia): unlocated probably near Arachamites",""
"3358","37.9419","27.3397","Olympieion of Ephesus","Asia Minor (Asia)","Ephesos","","[""hieron""]","[""7.2.9""]","https://wikidata.org/wiki/Q97341214","","","","","",""
"3359","37.981","23.717999999999996","Tomb of Nikias son of Nikomedes, Athens","Athenai Bk1","Athenai Bk1","","[""tomb taphos""]","[""1.29.15""]","https://wikidata.org/wiki/Q136487293","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3360","38.4312","22.875","Pit of Agamedes in grove of Trophonios, Lebadeia","Boiotia Bk9","Trophonius oracle (Boeotia)","Trophonius oracle (Boeotia)","[""pit""]","[""9.37.7"",""9.39.6""]","","","","","","",""
"3361","37.9834","22.7145","Inner room, of Apollo Karneios, in Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""chamber""]","[""2.10.2""]","","","","","","",""
"3362","37.278","22.142","Sanctuary of Apollo Kereatas in Aigytis, above Karnion springs","Arcadia Bk8","Aigytis","Aigytis","[""hieron""]","[""8.34.5""]","https://wikidata.org/wiki/Q134037048","","","","","",""
"3363","37.6305","22.7214","Pit beside Grave of Tantalus in Argos","Argolid Bk2","Agora of Argos","Agora of Argos","[""pit""]","[""2.22.3""]","","","","","","",""
"3364","37.333","22.441","Tegea border with Lakonia on Alpheios river","Arcadia Bk8","Alpheios river (Eleia)","","[""border""]","[""8.54.1""]","","","","","","",""
"3365","37.767","21.86","Kaous","Arcadia Bk8","road Psophis to Thelpousa","","[""village kome""]","[""8.25.1"",""8.25.2""]","https://wikidata.org/wiki/Q16329953","","","","https://pleiades.stoa.org/places/573271","unlocated, maybe Voutsi",""
"3366","38.0347","23.211","Tomb of Pandion on Rock of Athena Aithyia","Megarid Bk1","Rock of Athena Aithyia","Rock of Athena Aithyia","[""tomb mnema""]","[""1.41.6"",""1.5.3""]","https://wikidata.org/wiki/Q124644554","https://resource.manto.unh.edu/10146613","","","","",""
"3367","37.63923","21.62932","Banqueting room of the Eleans inside the Prytaneion, opposite the room of the Hearth.","Eleia Bk5 Bk6","Prytaneion (Olympia)","Prytaneion (Olympia)","[""chamber""]","[""5.15.12""]","","","","","","",""
"3368","37.6335","23.1602","Tomb of Procles, not far from Epidauros","Epidauria Bk2","Epidauros","Epidauros","[""tomb mnema""]","[""2.28.8""]","https://wikidata.org/wiki/Q136487417","","","","","",""
"3369","37.637","21.6336","Tomb of Dameon and his horse at Olympia, perhaps Taraxippos","Eleia Bk5 Bk6","Hippodrome (Olympia)","Hippodrome (Olympia)","[""tomb mnema""]","[""6.20.16""]","https://wikidata.org/wiki/Q136487449","","","","","",""
"3370","38.498583","23.448834","Sanctuary of Dionysos just outside Anthedon","Boiotia Bk9","Anthedon","Anthedon","[""hieron""]","[""9.22.6""]","https://wikidata.org/wiki/Q134038126","","","","","",""
"3371","38.431063","22.87352","Tomb of Arkesilaus on Herkyna river at Lebadeia","Boiotia Bk9","Lebadeia","Lebadeia","[""tomb mnema""]","[""9.39.3""]","https://wikidata.org/wiki/Q136487344","https://resource.manto.unh.edu/10786033","","","","",""
"3372","38.3191","23.3178","place at Thebes where the cow of Cadmus rested","Boiotia Bk9","Thebes (Boeotia)","Thebes (Boeotia)","[""chorion""]","[""9.12.2""]","","","","","","",""
"3373","37.597007","23.0755","Greek Bath (Epidauros Asklepieion)","Epidauria Bk2","Asklepieion of Epidauros","","[""bath""]","[""2.27.6""]","https://wikidata.org/wiki/Q38279743","","https://topostext.org/place/376231GBtg","","","",""
"3374","37.9834","22.7145","Sanctuary of Aphrodite at Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""hieron""]","[""2.10.4""]","https://wikidata.org/wiki/Q134037404","https://resource.manto.unh.edu/10159017","","","","",""
"3375","37.9816","23.7168","Demosion Sema Amphipolis, Athens","Athenai Bk1","Demosion Sema war graves, Athens","","[""tomb taphos""]","[""1.29.13""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"3376","31.928332999999995","35.238333","Tomb of Silenos in Judaea","Asia (continent)","Iudaea","Iudaea","[""tomb mnema""]","[""6.24.8""]","https://wikidata.org/wiki/Q136487340","","","","","",""
