person,personLabel,genderLabel,personDescription,entityLabel,death,fatherLabel,motherLabel,birthplaceLabel,article,father,mother,birthplace,gender,periodLabel
http://www.wikidata.org/entity/Q3298190,Pythodoros of Tralles,male,son-in-law of Mark Antony,human,-0001-01-01T00:00:00Z,,,,https://en.wikipedia.org/wiki/Pythodoros_of_Tralles,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q91121867,Pythodotus of Corinth,male,"fought with Lysander at Aegospotami, he was represented in a votive group in Delphi",human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043468,Pythokles statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043544,Pythokritos relief stele at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,relief sculpture,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043596,Pyttalos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q122981030,Pyttius,male,father of Amarynceus co-ruler of Elis in Greek mythology,mythological Greek character,,,,Ancient Thessaly,,,,http://www.wikidata.org/entity/Q1247568,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124616493,Quarries at Krokeai,,Ancient place in Lakonia attested by Pausanias (3.21.4),quarry,,,,,,,,,,
http://www.wikidata.org/entity/Q1147081,Rarus,male,"son of Cranaus, eponym of the Rharian Field",mythological Greek character,,,,,https://en.wikipedia.org/wiki/Rarus,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106989343,"Relief of Eros, Anteros at Elis",,artwork seen by Pausanias ca. 165 CE,relief sculpture,,,,,,,,,,
http://www.wikidata.org/entity/Q107043533,Relief stele of a horse at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,relief sculpture,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q7320035,Rhadine and Leontichus,,lovers in Greek mythology,couple of mythological Greek characters,,,,Samos,https://en.wikipedia.org/wiki/Rhadine_and_Leontichus,,,http://www.wikidata.org/entity/Q13580795,,
http://www.wikidata.org/entity/Q20493342,Rhexibius of Opus,male,ancient Olympic victor,human,,,,Opus,,,,http://www.wikidata.org/entity/Q771434,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043623,Rhexibius statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043463,Rhodian athletes statue group at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q87192566,Rhoeus of Ambrossus,male,Phocian military commander,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q2148266,Rhopalus,male,"of Sicyon, mythical son of Phaestus",mythological Greek character,,Phaestus,,,,http://www.wikidata.org/entity/Q1465809,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349838,Rinokoloustes,,epithet of Herakles,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q124644555,Rock of Athena Aithyia,,ancient place in the Megarid attested by Pausanias (1.5.3),rock,,,,,,,,,,
http://www.wikidata.org/entity/Q124616314,Royal tombs of the Eurypontids at Sparta by city wall,,Ancient place in Lakonia attested by Pausanias (3.12.8),tomb,,,,,,,,,,
http://www.wikidata.org/entity/Q124616421,Sacred cave of Asklepios at Kyphanta,,Ancient place in Lakonia attested by Pausanias (3.24.2),cave,,,,,,,,,,
http://www.wikidata.org/entity/Q124644645,Sactuary of Artemis founded by Agamemnon at Megara,,ancient cult place in Attica attested by Pausanias (1.43.1),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107273181,Saitis,,epithet of Athena,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q2349443,Salamis,female,nymph in Greek mythology,Greek nymph,,Asopus,Metope,,https://en.wikipedia.org/wiki/Salamis_(mythology),http://www.wikidata.org/entity/Q622781,http://www.wikidata.org/entity/Q1237258,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q1131643,Salmoneus,male,son of Aiolos in Greek mythology,mythological Greek character,,Aiolos,Iphis,,https://en.wikipedia.org/wiki/Salmoneus,http://www.wikidata.org/entity/Q406388,http://www.wikidata.org/entity/Q22965471,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q1131643,Salmoneus,male,son of Aiolos in Greek mythology,mythological Greek character,,Aiolos,Enarete,,https://en.wikipedia.org/wiki/Salmoneus,http://www.wikidata.org/entity/Q406388,http://www.wikidata.org/entity/Q48665,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107349773,Salpinx,,"epithet of Athena, of the trumpet",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q12884308,Samia,female,"daughter of Maeandrus, wife of Ancaeus in Greek mythology",naiad,,Meander,,,,http://www.wikidata.org/entity/Q1787973,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q11946843,Samolas of Arcadia,male,ancient Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q55815624,Samus,male,son of Ancaeus in Greek mythology,mythological Greek character,,Ancaeus,Samia,,,http://www.wikidata.org/entity/Q1606756,http://www.wikidata.org/entity/Q12884308,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124616477,Sanctuary of Achilles at Brasiai,,Ancient place in Lakonia attested by Pausanias (3.24.5),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616449,Sanctuary of Agnitas (Asklepios) on right of the Dromos at Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.7),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616471,Sanctuary of All the Gods at Marios,,Ancient place in Lakonia attested by Pausanias (3.22.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616463,Sanctuary of Ammon  in Sparta,,Ancient place in Lakonia attested by Pausanias (3.18.3),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616467,Sanctuary of Ammon at Gythion,,Ancient place in Lakonia attested by Pausanias (3.21.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616459,"Sanctuary of Anaiitis in Lydia, with xoanon of Artemis",,Ancient place in Lakonia attested by Pausanias (3.16.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616469,Sanctuary of Aphrodite Migonitis on mainland opposite Kranae island,,Ancient place in Lakonia attested by Pausanias (3.22.1),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031180,Sanctuary of Aphrodite Ourania (Olympia),,"shrine seen by Pausanias in ruins, near Eileithuia temple",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107031180,Sanctuary of Aphrodite Ourania (Olympia),,"shrine seen by Pausanias in ruins, near Eileithuia temple",shrine,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616474,Sanctuary of Aphrodite at Epidauros Limera,,Ancient place in Lakonia attested by Pausanias (3.23.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q122194186,Sanctuary of Apollo Lycius in Argos,,"important ancient shrine seen by Pausanias, now vanished",hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616431,Sanctuary of Apollo Maleates at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616591,Sanctuary of Apollo in agora of Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124644596,"Sanctuary of Apollo on the Sacred Way, founded by Cephalus",,ancient cult place in Attica attested by Pausanias (1.37.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616432,Sanctuary of Arsinoe at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616442,Sanctuary of Artemis Aiginaia in Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.2),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616586,Sanctuary of Artemis Karyatis at Karyai,,Ancient place in Lakonia attested by Pausanias (3.10.7),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031253,Sanctuary of Artemis Kordax (Eleia),,ancient monument seen by Pausanias between Harpina and Pisa,hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616475,Sanctuary of Artemis Limnatis near Epidauros Limera,,Ancient place in Lakonia attested by Pausanias (3.23.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031199,Sanctuary of Artemis Philomeirax,,"at Elis, ancient monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124644611,Sanctuary of Artemis Soteira and Roman emperors in Megara,,ancient cult place in Attica attested by Pausanias (1.40.2),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616483,Sanctuary of Artemis at Alagonia,,Ancient place in Lakonia attested by Pausanias (3.26.11),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616472,Sanctuary of Artemis with springs at Marios,,Ancient place in Lakonia attested by Pausanias (3.22.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031273,Sanctuary of Asklepios (Kyllene),,"at Kyllene, ancient monument seen by Pausanias",Asclepeion,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616353,Sanctuary of Asklepios Philolaus above Asopos,,Ancient place in Lakonia attested by Pausanias (3.22.9),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616352,Sanctuary of Asklepios and Hygeia in ruins of Etis,,Ancient place in Lakonia attested by Pausanias (3.22.13),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616357,Sanctuary of Asklepios at Boiai,,Ancient place in Lakonia attested by Pausanias (3.22.13),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616355,Sanctuary of Asklepios at Brasiai,,Ancient place in Lakonia attested by Pausanias (3.24.5),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616354,Sanctuary of Asklepios at Epidauros Limera,,Ancient place in Lakonia attested by Pausanias (3.23.10),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616351,Sanctuary of Asklepios at Pellana,,Ancient place in Lakonia attested by Pausanias (3.21.2),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616350,Sanctuary of Asklepios at Sparta d,,Ancient place in Lakonia attested by Pausanias (3.14.2),Asclepeion,,,,,,,,,,
http://www.wikidata.org/entity/Q124616592,Sanctuary of Athena Agoraia at Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616454,Sanctuary of Athena Axiopoinos at Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616461,Sanctuary of Athena Ergane on acropolis of Sparta,,Ancient place in Lakonia attested by Pausanias (3.17.4),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616481,Sanctuary of Athena Hippolaitis at Hippola,,Ancient place in Lakonia attested by Pausanias (3.25.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616430,Sanctuary of Athena Keleutheia at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.4),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031182,Sanctuary of Athena Kydonia (Eleia),,"sanctuary at Phrixa with temple and altar, monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107031182,Sanctuary of Athena Kydonia (Eleia),,"sanctuary at Phrixa with temple and altar, monument seen by Pausanias",ancient Greek temple,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107031182,Sanctuary of Athena Kydonia (Eleia),,"sanctuary at Phrixa with temple and altar, monument seen by Pausanias",temple,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616473,Sanctuary of Athena Kyparissia on the acropolis of Asopos,,Ancient place in Lakonia attested by Pausanias (3.22.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616588,Sanctuary of Athena Xenia at Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.11),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616488,Sanctuary of Athena at Kardamyle,,Ancient place in Lakonia attested by Pausanias (3.26.7),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616470,Sanctuary of Athena at Onougnathos promontory,,Ancient place in Lakonia attested by Pausanias (3.22.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616490,Sanctuary of Athena at Phaselis,,Ancient place in Lakonia attested by Pausanias (3.3.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616455,Sanctuary of Athena near Dromos of Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q97446599,Sanctuary of Demeter Chamyne,,an ancient sanctuary located near Olympia in Greece,hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q97446599,Sanctuary of Demeter Chamyne,,an ancient sanctuary located near Olympia in Greece,archaeological site,,,,,,,,,,
http://www.wikidata.org/entity/Q124616468,Sanctuary of Demeter at Gythion,,Ancient place in Lakonia attested by Pausanias (3.21.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616433,Sanctuary of Diktynna in Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031183,Sanctuary of Dionysos Leukyanites (Eleia),,"near Leukyanias river, Eleia, ancient monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616484,Sanctuary of Dionysos at Alagonia,,Ancient place in Lakonia attested by Pausanias (3.26.11),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616460,Sanctuary of Eileithyia near Orthia sanctuary in Sparta,,Ancient place in Lakonia attested by Pausanias (3.17.1),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616447,"Sanctuary of Eileithyia, Apollo Karneios, and Artemis Hegemone at Sparta beyond Dromos",,Ancient place in Lakonia attested by Pausanias (3.14.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616466,Sanctuary of Gaiouchos Poseidon near Phoibaion of Sparta,,Ancient place in Lakonia attested by Pausanias (3.20.2),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616593,Sanctuary of Ge (Earth) near the Choros at Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616434,Sanctuary of Ge Gasêpton at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031204,Sanctuary of Hades,,"cult site at Elis, ancient monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616452,Sanctuary of Helen in Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.3),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616465,Sanctuary of Helene Dendritis on Rhodes,,Ancient place in Lakonia attested by Pausanias (3.19.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616456,Sanctuary of Hera Aigophagos at Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616440,Sanctuary of Hera Hypercheiria at Sparta,,Ancient place in Lakonia attested by Pausanias (3.13.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616594,Sanctuary of Hera at agora of Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031184,Sanctuary of Heracles (Eleia),,ruin seen by Pausanias near the tomb of Saurus west of the Erymanthus river,hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616453,Sanctuary of Herakles at Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.3),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616589,Sanctuary of Hestia near the Moirai at Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.11),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616457,Sanctuary of Hilaeira and Phoibe (Leukippides) in Sparta,,Ancient place in Lakonia attested by Pausanias (3.16.1),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616439,Sanctuary of Kastor built over his tomb in Sparta,,Ancient place in Lakonia attested by Pausanias (3.13.1),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616485,Sanctuary of Klaia on Kalathion Mt.,,Ancient place in Lakonia attested by Pausanias (3.26.11),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616458,Sanctuary of Lykourgos in Sparta,,Ancient place in Lakonia attested by Pausanias (3.16.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q116846778,Sanctuary of Machaon at Gerenia,,"unexcavated ancient Greek sanctuary near Kampos, West Mani",hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616489,Sanctuary of Machaon in Rodon locality of Gerenia,,Ancient place in Lakonia attested by Pausanias (3.26.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616435,Sanctuary of Maron and Alpheios at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616445,Sanctuary of Olympian Zeus at Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.5),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616428,Sanctuary of Poseidon Asphalios near agora of Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616450,"Sanctuary of Poseidon Domatites at Sparta, beside heroon of Alkon",,Ancient place in Lakonia attested by Pausanias (3.14.7),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616451,Sanctuary of Poseidon Genethlios at Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616443,Sanctuary of Poseidon Hippokourios at Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.2),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616478,Sanctuary of Sarapis at Oitylos,,Ancient place in Lakonia attested by Pausanias (3.25.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616446,Sanctuary of Sarapis at Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.5),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616444,Sanctuary of Thetis at Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.4),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031207,Sanctuary of Tyche,,"ancient sanctuary in Elis, ancient monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124644658,Sanctuary of Tyche at Megara,,ancient cult place in Attica attested by Pausanias (1.43.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616429,Sanctuary of Zeus Agoraios at Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616441,Sanctuary of Zeus Euanemos,,Ancient place in Lakonia attested by Pausanias (3.13.8),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616585,Sanctuary of Zeus Skotitas in Lakonia,,Ancient place in Lakonia attested by Pausanias (3.10.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616438,Sanctuary of Zeus Tropaios at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616590,Sanctuary of Zeus Xenios at Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.11),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616448,Sanctuary of the Dioskouroi and the Graces at Sparta,,Ancient place in Lakonia attested by Pausanias (3.14.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616587,Sanctuary of the Fates near agora of Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.10),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031200,Sanctuary of the Graces,,"ancient sanctuary at Elis, ancient monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616464,Sanctuary of the Graces by Tiasa river,,Ancient place in Lakonia attested by Pausanias (3.18.6),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616437,Sanctuary of the Great Mother at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.9),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q124616462,Sanctuary of the Muses at Sparta,,Ancient place in Lakonia attested by Pausanias (3.17.5),hieron,,,,,,,,,,
http://www.wikidata.org/entity/Q107031254,Sanctuary of the Nymphs Ionides (Eleia),,"by spring of the Kytherios, ancient monument seen by Pausanias",hieron,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q114304828,Sandion,male,mythical Megarian regicide,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12884268,Saon of Acraephia,male,legendary rediscoverer of Trophonius oracle,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107248301,Saotes,,"epithet of Zeus and Dionysus, savior",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q106785221,Sarapammon of Arsinoites,male,"ancient Olympic boxer tainted with scandal, 125 CE",human,,,,Arsinoites nomos,,,,http://www.wikidata.org/entity/Q42890017,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106989356,Sarapion statue at Elis,,artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,
http://www.wikidata.org/entity/Q106303123,Sarapion the pancratiast,male,athlete from Alexandria fined for cowardice at Olympia,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107274893,Saronis,,epithet of Artemis,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107043438,Satyros statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q20165817,Satyrus of Elis,male,boxer,human,,,,Ancient Elis,,,,http://www.wikidata.org/entity/Q6536845,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3474266,Saurus,male,mythical brigand killed by Heracles,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106560475,Scedasus of Leuctra,male,Boeotian whose daughters were outraged by Spartans,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12885060,Schiste hodos,,road to Delphi where Oedipus killed his father,road,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q12884515,Sciereia,,ancient Greek festival at Alea,religious and cultural festive day,,,,,,,,,,
http://www.wikidata.org/entity/Q12884515,Sciereia,,ancient Greek festival at Alea,festival,,,,,,,,,,
http://www.wikidata.org/entity/Q16328418,Scirus,male,mythical Athenian seer,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107312162,Scoleitas,,epithet of Pan in Arcadia,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107248794,Scotitas,,epithet of Zeus in Lakonia,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107043627,"Sculpted vault of heaven with Herakles, Atlas and Hesperides at Olympia",,ancient Greek artwork seen by Pausanias ca. 165 CE,group of sculptures,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q1415180,Scylla,female,"Greek mythological figure, daughter of Nisos",mythological Greek character,,Nisos,Abrota,,https://en.wikipedia.org/wiki/Scylla_(daughter_of_Nisus),http://www.wikidata.org/entity/Q1136201,http://www.wikidata.org/entity/Q2634102,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q124616414,Sebrion locality near Dorkeia spring in Sparta,,Ancient place in Lakonia attested by Pausanias (3.15.2),locality,,,,,,,,,,
http://www.wikidata.org/entity/Q107349754,Selasphoros,,epithet of Artemis,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q107043590,Seleadas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q106989359,Selene statue at Elis,,artwork seen by Pausanias ca. 165 CE,agalma,,,,,,,,,,
http://www.wikidata.org/entity/Q106956847,Selinuntine Treasury (IX),,sacred building at the sanctuary of Zeus at Olympia,treasury (ancient Greece),,,,,,,,,,
http://www.wikidata.org/entity/Q107349762,Semaleos,,epithet of Zeus on Mt. Parnes,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q106140399,Serambus of Aegina,male,ancient Greek sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21704620,Serapion of Alexandria,male,boxer and benefactor of Olympia,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q16879570,Sesostris,male,"king of ancient Egypt, per Herodotus",mythological Greek character,,,,,https://en.wikipedia.org/wiki/Sesostris,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124644575,Shrine of Athena Hippia in Acharnai,,ancient cult place in Attica attested by Pausanias (1.31.6),shrine,,,,,,,,,,
http://www.wikidata.org/entity/Q124616402,Shrine of Dionysos on Ilios Mt. near Las,,Ancient place in Lakonia attested by Pausanias (3.24.8),ancient Greek temple,,,,,,,,,,
http://www.wikidata.org/entity/Q124644565,Shrine of the Dioscuri in Kephale of Attiki,,ancient cult place in Attica attested by Pausanias (1.31.1),shrine,,,,,,,,,,
http://www.wikidata.org/entity/Q106518547,Side daughter of Danaus,female,"mythical character, eponym of Side in Laconia",mythological Greek character,,Danaus,,,,http://www.wikidata.org/entity/Q210883,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q107043387,Silen and Methe sculpture at Elis,,ancient Greek artwork seen by Pausanias ca. 165 CE,group of sculptures,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q9348775,Silens,male,satyr-like semi-divine followers of Dionysus in Greek mythology,group of Greek mythical characters,,Silenus,,,,http://www.wikidata.org/entity/Q464091,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q3483917,Sillus,male,mythical father of Alcmaeon,mythological Greek character,,Thrasymedes,,,,http://www.wikidata.org/entity/Q956906,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11949828,Simon of Aegina,male,sculptor,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106403886,Sinoe,female,"nymph of Greek mythology, nurse of Pan",Greek nymph,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q107349820,Sinoeis,,epithet of Pan,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q663792,Sinon,male,son of Aesimus in Greek mythology,mythological Greek character,,Aesimus,,,https://en.wikipedia.org/wiki/Sinon,http://www.wikidata.org/entity/Q409895,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q663792,Sinon,male,son of Aesimus in Greek mythology,mythological Greek character,,Sisyphus,,,https://en.wikipedia.org/wiki/Sinon,http://www.wikidata.org/entity/Q102561,,,http://www.wikidata.org/entity/Q6581097,
