BookID,Place,Links,Lat,Lon,Type,Description
9.4.3,Τροίαν,http://pleiades.stoa.org/places/550595,39.9577,26.23873,settlement," - "
9.4.3,ὕδωρ,http://topostext.org/place/382233WGar,38.239,23.309,NULL," - "
9.4.4,ἀγάλματα,http://arachne.dainst.org/entity/3888401,38.3232,23.401,NULL," - object|agalma|Paus|Demeter|Kore|s - ergonhalf-worked agalmata in temple of Demeter and Kore at Skôlos"
9.4.4,Ἀσωπόν,http://pleiades.stoa.org/places/540672,38.300198333333334,23.581173000000003,river," - "
9.4.4,Ἀσωπός,http://pleiades.stoa.org/places/540672,38.300198333333334,23.581173000000003,river," - physical|river|t - nun|t - present|agency|i - krinōAsôpos river marking border between Theban and Plataian territory."
9.4.4,Θηβαίων,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.4.4,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.4.4,Πλαταίας,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - built|settlement|Pausroad from Plataea to Thebes"
9.4.4,Πλαταιίδα,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - regional|Plataean|t - nun|t - presentPlataiis, territory of Plataia"
9.4.4,ῥεῦμα,http://pleiades.stoa.org/places/540672,38.300198333333334,23.581173000000003,river," - "
9.4.4,Σκώλου,http://pleiades.stoa.org/places/541106,38.317722,23.403247,settlement," - built|ereipia|Pausruins of Skôlos along Asopos river"
9.4.4,Ὠερόη,http://pleiades.stoa.org/places/540967,38.25,23.25,river," - "
9.5.1,Βοιώτια,http://pleiades.stoa.org/places/540689,38.34668803333333,23.184677533333332,region," - "
9.5.1,Θηβαΐδα,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - physical|gê|t - heroic age|f - they sayThêbais"
9.5.1,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.1,Φοινίκων,http://pleiades.stoa.org/places/678334,33.25,35.25,region," - "
9.5.1,Φοίνιξιν,http://pleiades.stoa.org/places/678334,33.25,35.25,region," - "
9.5.1,χώραν,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.1,Ὠγύγιαι,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.2,Ἑλλήνων,http://pleiades.stoa.org/places/1001896,37.5,22.5,province," - "
9.5.2,Θηβῶν,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - built|settlement|t - heroic age|l - katōthe lower city"
9.5.2,Καδμείαν,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - built|polis|n - kaleō|t - present|t - es hēmasThebes acropolis"
9.5.2,Καδμείαν,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - built|acropolis|t - heroic age|m - bainō|agencyThebes acropolis"
9.5.2,πόλεως,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - "
9.5.2,πόλιν,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - "
9.5.3,ἀρχὴν,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - "
9.5.3,Ἐγχελέας,http://pleiades.stoa.org/places/481829,41.5,20.5,unknown," - "
9.5.3,Ἰλλυριοὺς,http://pleiades.stoa.org/places/481866,41.5,19.5,unknown," - "
9.5.3,Ἰλλυριῶν,http://pleiades.stoa.org/places/481866,41.5,19.5,unknown," - "
9.5.4,ἀρχὴν,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - "
9.5.5,ἀρχήν,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - "
9.5.5,Θηβαίων,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - historical|Thebans|proxy|t - heroic age|m - erchomai|agenpower (dynasteia)"
9.5.6,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.6,Καδμείᾳ,http://topostext.org/place/383233XCad,38.3209,23.3178,NULL," - "
9.5.6,"πόλιν τὴν κάτω",http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - built|polis|l - katō|t - heroic ageLower city of Thebes, founded by Amphion and Zethos"
9.5.7,Θήβην,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - built|settlement|t - heroic age|r - HomerThêbê Homer Odyssey 11.263"
9.5.7,Θήβης,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - built|hēdos|Q2416381|r - Homer|t - heroic ageThebe"
9.5.7,Λυδῶν,http://pleiades.stoa.org/places/550701,38.624771249999995,27.9632845,region," - "
9.5.8,Βυζαντία,http://pleiades.stoa.org/places/520985,41.012379,28.975926,"urban,settlement"," - historical|Byzantine|proxyMurô Buzantia poet"
9.5.9,Θηβαῖοι,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.9,Θρᾷκα,http://pleiades.stoa.org/places/501638,40.288041,23.129408,unknown," - "
9.5.10,Δελφῶν,http://pleiades.stoa.org/places/540726,38.482289,22.501169,"sanctuary,settlement"," - "
9.5.11,Εὐρυγάνειαν,http://arachne.dainst.org/entity/3586917,38.220833,23.273889,NULL," - object|graphê|t - heroic age|agency|Q1378458|Euryganeia|f - paintingperson, Euryganeia|"
9.5.11,Πλαταιᾶσιν,http://pleiades.stoa.org/places/541063,38.221019,23.273866,settlement," - "
9.5.12,Ἄργος,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
9.5.12,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.12,Θηβῶν,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.13,ἄγουσι,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
9.5.13,Ἀργείων,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
9.5.13,Γλίσαντα,http://pleiades.stoa.org/places/540791,38.391809,23.396935,settlement," - "
9.5.13,Θηβαίων,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.13,Θήβας,http://pleiades.stoa.org/places/541138,38.318092,23.255096,"sanctuary,settlement"," - "
9.5.13,Ἰλλυριούς,http://pleiades.stoa.org/places/481866,41.5,19.5,unknown," - "
9.5.13,συνῆλθον,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
9.5.14,Ἀργεῖοι,http://pleiades.stoa.org/places/570106,37.631561,22.719464,settlement," - "
